epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
1,34.3657,1.58653,2.02128,1.32168,0.7667,0.59609,0.67556,0.3163,1.75635,1.53147,1.26743,0.00992,0.00330667,0.00992,0.00330667,0.00992,0.00330667,0.00992,0.00330667
2,64.9622,1.46884,1.24075,1.19809,0.76126,0.52743,0.64449,0.29519,1.82743,1.40327,1.35174,0.0197228,0.00657426,0.0197228,0.00657426,0.0197228,0.00657426,0.0197228,0.00657426
3,93.4713,1.53927,1.2153,1.23017,0.56384,0.42552,0.46673,0.21832,1.8054,1.65302,1.47694,0.0293276,0.00977586,0.0293276,0.00977586,0.0293276,0.00977586,0.0293276,0.00977586
4,122.413,1.56077,1.20808,1.26039,0.77579,0.60043,0.68939,0.31173,1.8784,1.73188,1.50629,0.029109,0.009703,0.029109,0.009703,0.029109,0.009703,0.029109,0.009703
5,152.745,1.48013,1.10151,1.24253,0.81185,0.64779,0.74456,0.40356,1.40893,1.32928,1.26526,0.028812,0.009604,0.028812,0.009604,0.028812,0.009604,0.028812,0.009604
6,183.627,1.41964,1.0216,1.21888,0.7637,0.5544,0.65469,0.3198,1.72947,1.27124,1.37618,0.028515,0.009505,0.028515,0.009505,0.028515,0.009505,0.028515,0.009505
7,212.917,1.38959,0.98263,1.19467,0.86599,0.74745,0.83769,0.46318,1.43474,1.00187,1.24141,0.028218,0.009406,0.028218,0.009406,0.028218,0.009406,0.028218,0.009406
8,241.494,1.39682,0.95987,1.18098,0.86295,0.73957,0.84172,0.46374,1.48489,0.93715,1.24547,0.027921,0.009307,0.027921,0.009307,0.027921,0.009307,0.027921,0.009307
9,270.871,1.34921,0.93466,1.17656,0.85827,0.74131,0.83649,0.50855,1.27455,0.9495,1.16548,0.027624,0.009208,0.027624,0.009208,0.027624,0.009208,0.027624,0.009208
10,300.558,1.30546,0.89949,1.16337,0.88808,0.75323,0.85316,0.5326,1.21612,0.84571,1.13042,0.027327,0.009109,0.027327,0.009109,0.027327,0.009109,0.027327,0.009109
11,329.861,1.28957,0.87212,1.14838,0.86714,0.76606,0.86257,0.50839,1.27142,0.96239,1.15995,0.02703,0.00901,0.02703,0.00901,0.02703,0.00901,0.02703,0.00901
12,359.377,1.28994,0.86608,1.14325,0.8896,0.78603,0.87496,0.53505,1.2171,0.80098,1.12489,0.026733,0.008911,0.026733,0.008911,0.026733,0.008911,0.026733,0.008911
13,389.538,1.26383,0.8436,1.13909,0.89011,0.7977,0.87807,0.49321,1.44924,0.85018,1.19246,0.026436,0.008812,0.026436,0.008812,0.026436,0.008812,0.026436,0.008812
14,419.625,1.24367,0.82487,1.12901,0.88168,0.79171,0.87557,0.55738,1.18182,0.80166,1.11382,0.026139,0.008713,0.026139,0.008713,0.026139,0.008713,0.026139,0.008713
15,448.13,1.23818,0.82478,1.12265,0.89479,0.79345,0.87684,0.53221,1.25028,0.77152,1.12067,0.025842,0.008614,0.025842,0.008614,0.025842,0.008614,0.025842,0.008614
16,477.972,1.22986,0.81319,1.12088,0.90035,0.80293,0.89031,0.53687,1.32989,0.7884,1.15722,0.025545,0.008515,0.025545,0.008515,0.025545,0.008515,0.025545,0.008515
17,506.448,1.2213,0.8009,1.11055,0.88944,0.77773,0.87192,0.53334,1.22561,0.78847,1.11498,0.025248,0.008416,0.025248,0.008416,0.025248,0.008416,0.025248,0.008416
18,536.738,1.19894,0.79122,1.11334,0.90517,0.79805,0.89223,0.5775,1.09986,0.72989,1.08888,0.024951,0.008317,0.024951,0.008317,0.024951,0.008317,0.024951,0.008317
19,564.139,1.22361,0.79085,1.09701,0.90187,0.80492,0.88673,0.54707,1.22868,0.76161,1.13911,0.024654,0.008218,0.024654,0.008218,0.024654,0.008218,0.024654,0.008218
20,593.392,1.19722,0.78063,1.09733,0.92082,0.82883,0.90618,0.56465,1.20103,0.72565,1.10837,0.024357,0.008119,0.024357,0.008119,0.024357,0.008119,0.024357,0.008119
21,624.002,1.17491,0.76577,1.09553,0.90854,0.8378,0.90708,0.57708,1.1749,0.7293,1.09859,0.02406,0.00802,0.02406,0.00802,0.02406,0.00802,0.02406,0.00802
