epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
1,37.7084,1.61301,2.02552,1.34079,0.73315,0.61168,0.69111,0.30821,1.81887,1.42506,1.2931,0.00992647,0.00330882,0.00992647,0.00330882,0.00992647,0.00330882,0.00992647,0.00330882
2,69.2649,1.50666,1.27225,1.22427,0.75743,0.52511,0.6118,0.33666,1.58342,1.41367,1.34969,0.0197292,0.0065764,0.0197292,0.0065764,0.0197292,0.0065764,0.0197292,0.0065764
3,101.231,1.56161,1.25087,1.25192,0.71377,0.57991,0.66075,0.34132,1.59642,1.62644,1.38712,0.0293339,0.00977798,0.0293339,0.00977798,0.0293339,0.00977798,0.0293339,0.00977798
4,133.643,1.58965,1.2459,1.29563,0.71161,0.55542,0.65185,0.33592,1.63874,1.57909,1.37203,0.029109,0.009703,0.029109,0.009703,0.029109,0.009703,0.029109,0.009703
5,166.748,1.50089,1.1301,1.25947,0.76671,0.63786,0.73713,0.38387,1.50078,1.46123,1.28483,0.028812,0.009604,0.028812,0.009604,0.028812,0.009604,0.028812,0.009604
6,200.151,1.44068,1.0559,1.23661,0.85027,0.71792,0.81173,0.4695,1.32781,1.04406,1.18383,0.028515,0.009505,0.028515,0.009505,0.028515,0.009505,0.028515,0.009505
7,231.457,1.43929,1.02403,1.21203,0.85606,0.73687,0.82461,0.47771,1.36704,0.92357,1.19229,0.028218,0.009406,0.028218,0.009406,0.028218,0.009406,0.028218,0.009406
8,262.935,1.39003,0.9768,1.19711,0.86447,0.74382,0.84349,0.50406,1.25384,0.86123,1.16258,0.027921,0.009307,0.027921,0.009307,0.027921,0.009307,0.027921,0.009307
9,296.118,1.35926,0.95252,1.19254,0.862,0.7477,0.85154,0.49043,1.31309,0.9841,1.16688,0.027624,0.009208,0.027624,0.009208,0.027624,0.009208,0.027624,0.009208
10,328.047,1.34293,0.92802,1.17522,0.86574,0.7879,0.8688,0.49743,1.36743,0.84271,1.16862,0.027327,0.009109,0.027327,0.009109,0.027327,0.009109,0.027327,0.009109
11,359.94,1.32661,0.91492,1.16789,0.90622,0.80563,0.89158,0.51725,1.37502,0.83144,1.16401,0.02703,0.00901,0.02703,0.00901,0.02703,0.00901,0.02703,0.00901
12,392.633,1.31471,0.90281,1.17505,0.8934,0.81858,0.89129,0.54707,1.22552,0.74643,1.11876,0.026733,0.008911,0.026733,0.008911,0.026733,0.008911,0.026733,0.008911
13,424.843,1.29471,0.87831,1.15983,0.88637,0.79005,0.87153,0.45328,1.57633,0.87103,1.24204,0.026436,0.008812,0.026436,0.008812,0.026436,0.008812,0.026436,0.008812
14,457.206,1.28167,0.86294,1.15151,0.89937,0.80675,0.8872,0.54256,1.18912,0.73823,1.10977,0.026139,0.008713,0.026139,0.008713,0.026139,0.008713,0.026139,0.008713
15,489.012,1.26211,0.84725,1.13637,0.88103,0.8018,0.88696,0.56837,1.1278,0.7635,1.09512,0.025842,0.008614,0.025842,0.008614,0.025842,0.008614,0.025842,0.008614
16,522.072,1.25607,0.85151,1.1478,0.90663,0.81431,0.89542,0.55757,1.17599,0.74334,1.08412,0.025545,0.008515,0.025545,0.008515,0.025545,0.008515,0.025545,0.008515
17,553.086,1.26023,0.83657,1.13022,0.91204,0.80584,0.89395,0.56014,1.17843,0.7277,1.09409,0.025248,0.008416,0.025248,0.008416,0.025248,0.008416,0.025248,0.008416
18,582.949,1.23633,0.81706,1.11617,0.89507,0.81421,0.8937,0.55632,1.18372,0.71452,1.09461,0.024951,0.008317,0.024951,0.008317,0.024951,0.008317,0.024951,0.008317
19,614.176,1.22252,0.80807,1.12075,0.91694,0.83667,0.91188,0.57191,1.16723,0.68656,1.07536,0.024654,0.008218,0.024654,0.008218,0.024654,0.008218,0.024654,0.008218
20,646.701,1.20582,0.80478,1.12241,0.91273,0.80637,0.90069,0.56754,1.16369,0.72234,1.08328,0.024357,0.008119,0.024357,0.008119,0.024357,0.008119,0.024357,0.008119
21,678.7,1.20294,0.79466,1.11138,0.88957,0.86314,0.92209,0.5854,1.15418,0.68628,1.06998,0.02406,0.00802,0.02406,0.00802,0.02406,0.00802,0.02406,0.00802
22,709.443,1.2088,0.79809,1.11316,0.92097,0.84509,0.91711,0.57092,1.19074,0.68102,1.08897,0.023763,0.007921,0.023763,0.007921,0.023763,0.007921,0.023763,0.007921
23,742.178,1.19609,0.78556,1.11264,0.90504,0.84052,0.91079,0.5856,1.12607,0.68109,1.05934,0.023466,0.007822,0.023466,0.007822,0.023466,0.007822,0.023466,0.007822
24,773.386,1.20321,0.7884,1.10999,0.89809,0.8146,0.89446,0.56628,1.1521,0.732,1.07439,0.023169,0.007723,0.023169,0.007723,0.023169,0.007723,0.023169,0.007723
25,805.407,1.19085,0.7819,1.10909,0.92632,0.8407,0.91521,0.59099,1.1294,0.65995,1.06074,0.022872,0.007624,0.022872,0.007624,0.022872,0.007624,0.022872,0.007624
26,835.889,1.19513,0.77943,1.0991,0.92025,0.83496,0.91116,0.57515,1.17851,0.66998,1.07707,0.022575,0.007525,0.022575,0.007525,0.022575,0.007525,0.022575,0.007525
27,868.039,1.1707,0.76587,1.10278,0.91556,0.83496,0.91552,0.60477,1.05704,0.65732,1.04109,0.022278,0.007426,0.022278,0.007426,0.022278,0.007426,0.022278,0.007426
28,899.384,1.17883,0.77007,1.09804,0.92284,0.83864,0.91699,0.59233,1.11974,0.64945,1.05519,0.021981,0.007327,0.021981,0.007327,0.021981,0.007327,0.021981,0.007327
29,931.163,1.16517,0.76021,1.10063,0.93669,0.84786,0.92274,0.61475,1.05106,0.63299,1.0363,0.021684,0.007228,0.021684,0.007228,0.021684,0.007228,0.021684,0.007228
30,963.224,1.15479,0.75236,1.08723,0.91779,0.8634,0.92556,0.59536,1.09977,0.64412,1.04419,0.021387,0.007129,0.021387,0.007129,0.021387,0.007129,0.021387,0.007129
31,994.852,1.15219,0.74427,1.08816,0.93031,0.86659,0.92886,0.61449,1.0668,0.62192,1.03431,0.02109,0.00703,0.02109,0.00703,0.02109,0.00703,0.02109,0.00703
32,1027.07,1.15002,0.74845,1.09046,0.93139,0.85264,0.92304,0.61066,1.06936,0.61489,1.04797,0.020793,0.006931,0.020793,0.006931,0.020793,0.006931,0.020793,0.006931
33,1058.24,1.14696,0.73987,1.08948,0.93125,0.85627,0.92342,0.61691,1.04503,0.62384,1.03902,0.020496,0.006832,0.020496,0.006832,0.020496,0.006832,0.020496,0.006832
34,1089.71,1.13783,0.73738,1.08313,0.93617,0.86372,0.93156,0.62497,1.00349,0.60163,1.02647,0.020199,0.006733,0.020199,0.006733,0.020199,0.006733,0.020199,0.006733
35,1121.43,1.13382,0.73388,1.0838,0.9323,0.85673,0.92714,0.63125,1.00407,0.59995,1.01941,0.019902,0.006634,0.019902,0.006634,0.019902,0.006634,0.019902,0.006634
36,1152.39,1.13983,0.73048,1.07454,0.93163,0.85728,0.92565,0.62653,1.003,0.60791,1.0269,0.019605,0.006535,0.019605,0.006535,0.019605,0.006535,0.019605,0.006535
37,1183.21,1.12573,0.72556,1.0821,0.93482,0.86114,0.92938,0.62816,1.02969,0.59247,1.01984,0.019308,0.006436,0.019308,0.006436,0.019308,0.006436,0.019308,0.006436
