epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
1,53.9109,1.62419,2.01501,1.30636,0.7896,0.61531,0.696,0.31348,1.70172,1.55093,1.21523,0.00992647,0.00330882,0.00992647,0.00330882,0.00992647,0.00330882,0.00992647,0.00330882
2,100.116,1.49903,1.26595,1.22188,0.69437,0.57512,0.62916,0.2919,1.77023,1.31668,1.34084,0.0197292,0.0065764,0.0197292,0.0065764,0.0197292,0.0065764,0.0197292,0.0065764
3,146.423,1.58371,1.26826,1.26293,0.47907,0.45474,0.43307,0.15416,2.29622,2.16746,1.76577,0.0293339,0.00977798,0.0293339,0.00977798,0.0293339,0.00977798,0.0293339,0.00977798
4,192.731,1.57996,1.23759,1.29257,0.77793,0.66319,0.74387,0.38143,1.59923,1.22017,1.32509,0.029109,0.009703,0.029109,0.009703,0.029109,0.009703,0.029109,0.009703
5,239.026,1.53734,1.14535,1.25996,0.81024,0.66809,0.76276,0.37077,1.71482,1.35581,1.39514,0.028812,0.009604,0.028812,0.009604,0.028812,0.009604,0.028812,0.009604
6,283.366,1.46868,1.06308,1.22857,0.82054,0.67468,0.77672,0.45219,1.39189,1.09817,1.24432,0.028515,0.009505,0.028515,0.009505,0.028515,0.009505,0.028515,0.009505
7,329.497,1.41661,1.01184,1.21512,0.83263,0.71898,0.81918,0.4679,1.3827,1.00905,1.21614,0.028218,0.009406,0.028218,0.009406,0.028218,0.009406,0.028218,0.009406
8,373.986,1.39454,0.98622,1.19745,0.84714,0.69509,0.80989,0.47623,1.32906,0.98295,1.18747,0.027921,0.009307,0.027921,0.009307,0.027921,0.009307,0.027921,0.009307
9,419.9,1.38032,0.96628,1.19136,0.89542,0.78953,0.87739,0.52749,1.25332,0.83728,1.15587,0.027624,0.009208,0.027624,0.009208,0.027624,0.009208,0.027624,0.009208
10,466.758,1.33962,0.92398,1.17518,0.87764,0.78029,0.86428,0.52241,1.25966,0.82633,1.13994,0.027327,0.009109,0.027327,0.009109,0.027327,0.009109,0.027327,0.009109
11,513.253,1.31285,0.90784,1.16768,0.90239,0.79912,0.88497,0.51518,1.35333,0.80306,1.1471,0.02703,0.00901,0.02703,0.00901,0.02703,0.00901,0.02703,0.00901
12,557.316,1.31633,0.89439,1.15182,0.8769,0.79699,0.88529,0.5457,1.16207,0.83397,1.10697,0.026733,0.008911,0.026733,0.008911,0.026733,0.008911,0.026733,0.008911
13,602.521,1.31348,0.88778,1.15581,0.87987,0.80251,0.88623,0.55429,1.14852,0.81433,1.09032,0.026436,0.008812,0.026436,0.008812,0.026436,0.008812,0.026436,0.008812
14,647.76,1.2815,0.86923,1.15038,0.89409,0.81325,0.89318,0.56199,1.16567,0.76368,1.09764,0.026139,0.008713,0.026139,0.008713,0.026139,0.008713,0.026139,0.008713
15,694.106,1.26279,0.85317,1.1425,0.89294,0.79074,0.87964,0.56454,1.13317,0.76567,1.08962,0.025842,0.008614,0.025842,0.008614,0.025842,0.008614,0.025842,0.008614
16,737.998,1.26207,0.84699,1.13691,0.9048,0.80355,0.88579,0.55762,1.14304,0.74753,1.09162,0.025545,0.008515,0.025545,0.008515,0.025545,0.008515,0.025545,0.008515
17,785.342,1.22684,0.82782,1.13689,0.89776,0.80198,0.88785,0.54819,1.17006,0.72786,1.09333,0.025248,0.008416,0.025248,0.008416,0.025248,0.008416,0.025248,0.008416
18,829.972,1.24575,0.82882,1.1261,0.93676,0.82046,0.90824,0.57728,1.1242,0.70299,1.0822,0.024951,0.008317,0.024951,0.008317,0.024951,0.008317,0.024951,0.008317
19,873.294,1.24004,0.8163,1.115,0.91887,0.84957,0.91854,0.59929,1.08337,0.66762,1.05401,0.024654,0.008218,0.024654,0.008218,0.024654,0.008218,0.024654,0.008218
20,919.797,1.21401,0.81092,1.12154,0.91998,0.84836,0.91522,0.59168,1.12575,0.67568,1.06878,0.024357,0.008119,0.024357,0.008119,0.024357,0.008119,0.024357,0.008119
21,965.45,1.21916,0.80524,1.12108,0.91322,0.85229,0.91756,0.59877,1.07393,0.67466,1.05129,0.02406,0.00802,0.02406,0.00802,0.02406,0.00802,0.02406,0.00802
22,1012.32,1.20248,0.80041,1.11738,0.93069,0.84572,0.91779,0.58579,1.12147,0.66585,1.06302,0.023763,0.007921,0.023763,0.007921,0.023763,0.007921,0.023763,0.007921
23,1057.06,1.18784,0.78064,1.10709,0.92031,0.83979,0.91266,0.59834,1.07103,0.67575,1.05228,0.023466,0.007822,0.023466,0.007822,0.023466,0.007822,0.023466,0.007822
24,1102.62,1.18432,0.78271,1.10554,0.9179,0.83866,0.91447,0.60388,1.07828,0.65687,1.05736,0.023169,0.007723,0.023169,0.007723,0.023169,0.007723,0.023169,0.007723
25,1149.4,1.18257,0.7805,1.11392,0.92975,0.85677,0.92167,0.59522,1.0999,0.64409,1.049,0.022872,0.007624,0.022872,0.007624,0.022872,0.007624,0.022872,0.007624
26,1196.03,1.16545,0.76266,1.10251,0.9163,0.85855,0.92147,0.62088,1.02985,0.63747,1.03982,0.022575,0.007525,0.022575,0.007525,0.022575,0.007525,0.022575,0.007525
27,1240.29,1.1777,0.7649,1.09914,0.91577,0.85338,0.91989,0.61154,1.05383,0.63727,1.0389,0.022278,0.007426,0.022278,0.007426,0.022278,0.007426,0.022278,0.007426
28,1287.07,1.15882,0.76098,1.09855,0.93673,0.84926,0.92503,0.6181,1.01227,0.61579,1.03005,0.021981,0.007327,0.021981,0.007327,0.021981,0.007327,0.021981,0.007327
29,1331,1.17938,0.76476,1.08965,0.93281,0.84708,0.92046,0.61632,1.04283,0.62916,1.03582,0.021684,0.007228,0.021684,0.007228,0.021684,0.007228,0.021684,0.007228
30,1376.39,1.15902,0.75713,1.09802,0.92287,0.85084,0.91918,0.61382,1.0306,0.64102,1.03948,0.021387,0.007129,0.021387,0.007129,0.021387,0.007129,0.021387,0.007129
31,1422.31,1.15639,0.74672,1.09237,0.92877,0.85127,0.9241,0.62222,1.02122,0.62341,1.03102,0.02109,0.00703,0.02109,0.00703,0.02109,0.00703,0.02109,0.00703
32,1467.29,1.14727,0.74729,1.09242,0.92671,0.84614,0.9173,0.62397,0.98126,0.63273,1.02036,0.020793,0.006931,0.020793,0.006931,0.020793,0.006931,0.020793,0.006931
