epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
32,1122.15,1.17352,0.76917,1.10967,0.93011,0.86295,0.93051,0.62354,0.99654,0.59481,1.01234,0.020793,0.006931,0.020793,0.006931,0.020793,0.006931,0.020793,0.006931
33,1156.74,1.17591,0.77439,1.10678,0.9325,0.8604,0.92994,0.62115,1.01558,0.59187,1.01678,0.020496,0.006832,0.020496,0.006832,0.020496,0.006832,0.020496,0.006832
34,1191.01,1.169,0.76347,1.1014,0.93058,0.85511,0.93034,0.62814,0.98814,0.59745,1.01227,0.020199,0.006733,0.020199,0.006733,0.020199,0.006733,0.020199,0.006733
35,1225.31,1.16625,0.76585,1.104,0.92968,0.87371,0.93366,0.62822,1.00152,0.59321,1.00696,0.019902,0.006634,0.019902,0.006634,0.019902,0.006634,0.019902,0.006634
36,1259.83,1.15142,0.75195,1.10012,0.93072,0.86647,0.9325,0.63622,0.98696,0.58611,1.01174,0.019605,0.006535,0.019605,0.006535,0.019605,0.006535,0.019605,0.006535
37,1294.08,1.16197,0.754,1.09744,0.9323,0.86428,0.92997,0.63332,0.98189,0.59559,1.00698,0.019308,0.006436,0.019308,0.006436,0.019308,0.006436,0.019308,0.006436
38,1328.34,1.1521,0.7556,1.09708,0.93186,0.86749,0.93349,0.63291,0.97695,0.5742,1.00451,0.019011,0.006337,0.019011,0.006337,0.019011,0.006337,0.019011,0.006337
39,1363.76,1.1438,0.7448,1.09398,0.93017,0.87523,0.93539,0.63454,0.98132,0.57228,1.00325,0.018714,0.006238,0.018714,0.006238,0.018714,0.006238,0.018714,0.006238
40,1398.28,1.14584,0.74935,1.09792,0.93717,0.86022,0.93411,0.63962,0.97771,0.57303,1.0103,0.018417,0.006139,0.018417,0.006139,0.018417,0.006139,0.018417,0.006139
41,1432.33,1.16029,0.74952,1.09073,0.92676,0.88068,0.93653,0.62637,1.0218,0.59022,1.01249,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604
42,1466.5,1.13571,0.73815,1.0862,0.93268,0.8798,0.9382,0.64162,0.97618,0.56832,1.00226,0.017823,0.005941,0.017823,0.005941,0.017823,0.005941,0.017823,0.005941
43,1501.58,1.12076,0.72757,1.08839,0.93238,0.86941,0.93755,0.63782,0.98346,0.5676,0.99997,0.017526,0.005842,0.017526,0.005842,0.017526,0.005842,0.017526,0.005842
44,1537.52,1.11507,0.72608,1.09017,0.93448,0.87007,0.93469,0.6438,0.96193,0.56601,0.99796,0.017229,0.005743,0.017229,0.005743,0.017229,0.005743,0.017229,0.005743
45,1574.07,1.11215,0.72867,1.09018,0.94098,0.86879,0.9368,0.64379,0.96259,0.5655,1.00029,0.016932,0.005644,0.016932,0.005644,0.016932,0.005644,0.016932,0.005644
46,1607.86,1.12722,0.72679,1.07946,0.9331,0.88082,0.93864,0.64177,0.98526,0.5678,1.00083,0.016635,0.005545,0.016635,0.005545,0.016635,0.005545,0.016635,0.005545
47,1642.91,1.12666,0.7287,1.08239,0.93473,0.87425,0.93906,0.64087,0.98645,0.56427,0.998,0.016338,0.005446,0.016338,0.005446,0.016338,0.005446,0.016338,0.005446
48,1676.56,1.11761,0.71984,1.08494,0.93355,0.88074,0.93831,0.64038,0.98066,0.5703,1.00032,0.016041,0.005347,0.016041,0.005347,0.016041,0.005347,0.016041,0.005347
49,1711.38,1.10644,0.71744,1.08093,0.93305,0.87918,0.93943,0.63878,0.98586,0.55864,0.99759,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248
50,1745.39,1.10801,0.71667,1.08378,0.93549,0.88857,0.94061,0.64355,0.96946,0.55166,0.99715,0.015447,0.005149,0.015447,0.005149,0.015447,0.005149,0.015447,0.005149
51,1777.88,1.13099,0.72229,1.0757,0.94006,0.88965,0.94421,0.64788,0.96627,0.54574,0.99521,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505
52,1814.55,1.10136,0.70742,1.08009,0.93515,0.87939,0.94042,0.65293,0.94036,0.54494,0.98983,0.014853,0.004951,0.014853,0.004951,0.014853,0.004951,0.014853,0.004951
53,1847.58,1.09318,0.70401,1.07279,0.9391,0.87883,0.93987,0.65139,0.94472,0.54298,0.98911,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852
54,1882.18,1.11637,0.71315,1.07,0.93683,0.88656,0.94156,0.64742,0.95703,0.54529,0.99171,0.014259,0.004753,0.014259,0.004753,0.014259,0.004753,0.014259,0.004753
55,1916.67,1.09077,0.7023,1.07038,0.93821,0.88276,0.94266,0.65071,0.9543,0.54148,0.9872,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654
56,1951.11,1.10013,0.70664,1.07449,0.93365,0.88753,0.94356,0.65075,0.95211,0.53705,0.99006,0.013665,0.004555,0.013665,0.004555,0.013665,0.004555,0.013665,0.004555
57,1985.5,1.09263,0.70378,1.06776,0.93829,0.88142,0.94129,0.65283,0.94183,0.54133,0.98545,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456
58,2019.32,1.08418,0.69377,1.06937,0.94231,0.88714,0.9425,0.65376,0.94336,0.54042,0.98475,0.013071,0.004357,0.013071,0.004357,0.013071,0.004357,0.013071,0.004357
59,2055.96,1.06723,0.68876,1.07115,0.93687,0.88847,0.94175,0.65178,0.94917,0.53626,0.98981,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258
60,2090.39,1.07365,0.69158,1.06618,0.94111,0.88714,0.94369,0.65526,0.94137,0.53017,0.98749,0.012477,0.004159,0.012477,0.004159,0.012477,0.004159,0.012477,0.004159
61,2125.39,1.07989,0.68948,1.06927,0.94555,0.88632,0.9435,0.65255,0.95656,0.53312,0.99063,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406
62,2160.08,1.08335,0.68977,1.06322,0.94757,0.88083,0.94352,0.65705,0.94177,0.53168,0.98917,0.011883,0.003961,0.011883,0.003961,0.011883,0.003961,0.011883,0.003961
63,2195.35,1.06964,0.68609,1.06686,0.94751,0.88375,0.94529,0.65863,0.93738,0.52639,0.98658,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862
64,2229.5,1.08707,0.69197,1.06217,0.94248,0.8845,0.9447,0.66058,0.9355,0.52847,0.98477,0.011289,0.003763,0.011289,0.003763,0.011289,0.003763,0.011289,0.003763
65,2264.87,1.06926,0.68123,1.06547,0.94397,0.88502,0.94274,0.65723,0.93235,0.52566,0.98494,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664
66,2297.23,1.07712,0.67949,1.05605,0.94531,0.88916,0.94368,0.65789,0.94043,0.52718,0.98609,0.010695,0.003565,0.010695,0.003565,0.010695,0.003565,0.010695,0.003565
67,2331.47,1.05861,0.66876,1.05554,0.94209,0.88854,0.94432,0.65711,0.94519,0.52853,0.98595,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466
68,2365.47,1.0633,0.67444,1.05435,0.93666,0.89579,0.94632,0.65817,0.93444,0.52281,0.98295,0.010101,0.003367,0.010101,0.003367,0.010101,0.003367,0.010101,0.003367
69,2401.1,1.04552,0.66267,1.05718,0.93727,0.8917,0.9455,0.66168,0.92706,0.5234,0.98255,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268
70,2434.99,1.06357,0.67369,1.05387,0.94059,0.88667,0.94374,0.66063,0.92828,0.52053,0.98233,0.009507,0.003169,0.009507,0.003169,0.009507,0.003169,0.009507,0.003169
71,2469.64,1.04469,0.66197,1.05434,0.94344,0.88467,0.94384,0.66187,0.92423,0.51999,0.98096,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307
72,2503.77,1.0591,0.66994,1.05233,0.94143,0.88632,0.94489,0.66166,0.92473,0.52047,0.98125,0.008913,0.002971,0.008913,0.002971,0.008913,0.002971,0.008913,0.002971
73,2536.25,1.04985,0.66441,1.05242,0.94114,0.88307,0.94396,0.66098,0.9234,0.51851,0.98074,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872
74,2571.24,1.04607,0.66075,1.05396,0.94601,0.88077,0.94359,0.66025,0.92317,0.51787,0.98074,0.008319,0.002773,0.008319,0.002773,0.008319,0.002773,0.008319,0.002773
75,2607.22,1.02422,0.65298,1.05329,0.94611,0.88186,0.94578,0.66094,0.92241,0.51646,0.98035,0.008022,0.002674,0.008022,0.002674,0.008022,0.002674,0.008022,0.002674
76,2641.6,1.02992,0.65124,1.04637,0.94997,0.88149,0.94682,0.66084,0.92001,0.51503,0.97937,0.007725,0.002575,0.007725,0.002575,0.007725,0.002575,0.007725,0.002575
77,2676.68,1.02441,0.65151,1.05014,0.94982,0.88359,0.94569,0.66237,0.92111,0.51378,0.97912,0.007428,0.002476,0.007428,0.002476,0.007428,0.002476,0.007428,0.002476
78,2711.01,1.0394,0.65237,1.04647,0.94637,0.88527,0.9478,0.66295,0.92049,0.515,0.97985,0.007131,0.002377,0.007131,0.002377,0.007131,0.002377,0.007131,0.002377
79,2746.55,1.02417,0.64652,1.0484,0.9447,0.88595,0.94603,0.66151,0.92178,0.514,0.98026,0.006834,0.002278,0.006834,0.002278,0.006834,0.002278,0.006834,0.002278
80,2781.45,1.02639,0.6463,1.04086,0.94126,0.89073,0.94681,0.66252,0.92309,0.51317,0.97981,0.006537,0.002179,0.006537,0.002179,0.006537,0.002179,0.006537,0.002179
81,2816.65,0.8636,0.51277,0.99623,0.94186,0.89195,0.94677,0.66262,0.92462,0.51232,0.97914,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208
82,2848.91,0.8608,0.50643,0.9918,0.93566,0.89686,0.94765,0.66167,0.92881,0.51202,0.97979,0.005943,0.001981,0.005943,0.001981,0.005943,0.001981,0.005943,0.001981
83,2882.29,0.85311,0.49856,0.9901,0.93589,0.89601,0.94709,0.66124,0.93128,0.51074,0.97994,0.005646,0.001882,0.005646,0.001882,0.005646,0.001882,0.005646,0.001882
84,2916.21,0.83735,0.49473,0.98739,0.93721,0.89485,0.9467,0.66228,0.92789,0.50918,0.97944,0.005349,0.001783,0.005349,0.001783,0.005349,0.001783,0.005349,0.001783
85,2951.42,0.83771,0.49309,0.98948,0.93825,0.89403,0.9462,0.66287,0.92117,0.50694,0.97847,0.005052,0.001684,0.005052,0.001684,0.005052,0.001684,0.005052,0.001684
86,2986.45,0.83417,0.49087,0.98593,0.94077,0.891,0.94639,0.66358,0.91843,0.50632,0.97786,0.004755,0.001585,0.004755,0.001585,0.004755,0.001585,0.004755,0.001585
87,3019.92,0.83486,0.487,0.98008,0.94045,0.89088,0.94595,0.66389,0.91583,0.50544,0.97722,0.004458,0.001486,0.004458,0.001486,0.004458,0.001486,0.004458,0.001486
88,3054.02,0.82759,0.48372,0.98157,0.94133,0.89179,0.94606,0.66464,0.91417,0.50475,0.97677,0.004161,0.001387,0.004161,0.001387,0.004161,0.001387,0.004161,0.001387
