epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
1,44.8465,1.64252,1.99912,1.33026,0.71393,0.62921,0.68326,0.33447,1.54197,1.25548,1.21136,0.00993827,0.00331276,0.00993827,0.00331276,0.00993827,0.00331276,0.00993827,0.00331276
2,85.3123,1.52081,1.28248,1.24014,0.73021,0.6033,0.6805,0.3583,1.4383,1.29141,1.22281,0.0197409,0.00658029,0.0197409,0.00658029,0.0197409,0.00658029,0.0197409,0.00658029
3,124.144,1.5737,1.29548,1.28124,0.71342,0.47211,0.53778,0.22715,2.12278,1.74635,1.67336,0.0293455,0.00978183,0.0293455,0.00978183,0.0293455,0.00978183,0.0293455,0.00978183
4,161.122,1.61573,1.27701,1.31109,0.7076,0.54046,0.60199,0.32653,1.53701,1.5177,1.33516,0.029109,0.009703,0.029109,0.009703,0.029109,0.009703,0.029109,0.009703
5,195.254,1.53993,1.16025,1.27036,0.80776,0.69564,0.78681,0.44189,1.42287,1.04758,1.2471,0.028812,0.009604,0.028812,0.009604,0.028812,0.009604,0.028812,0.009604
6,232.5,1.47855,1.09068,1.25801,0.83517,0.74266,0.82249,0.48426,1.30172,0.99179,1.19898,0.028515,0.009505,0.028515,0.009505,0.028515,0.009505,0.028515,0.009505
7,268.418,1.44823,1.04855,1.23303,0.83495,0.68731,0.78303,0.43742,1.43686,1.01103,1.2251,0.028218,0.009406,0.028218,0.009406,0.028218,0.009406,0.028218,0.009406
8,304.324,1.4214,1.02109,1.22058,0.86503,0.74507,0.8345,0.49726,1.27033,0.92867,1.17099,0.027921,0.009307,0.027921,0.009307,0.027921,0.009307,0.027921,0.009307
9,341.536,1.37387,0.9875,1.20948,0.88073,0.76614,0.86798,0.53073,1.22336,0.82544,1.13171,0.027624,0.009208,0.027624,0.009208,0.027624,0.009208,0.027624,0.009208
10,376.913,1.37493,0.9673,1.19486,0.88899,0.76736,0.84873,0.50684,1.22711,0.82862,1.12607,0.027327,0.009109,0.027327,0.009109,0.027327,0.009109,0.027327,0.009109
11,410.986,1.36449,0.95135,1.18667,0.87138,0.77915,0.87405,0.52524,1.2512,0.83577,1.12111,0.02703,0.00901,0.02703,0.00901,0.02703,0.00901,0.02703,0.00901
12,448.031,1.32073,0.92363,1.18249,0.89,0.81515,0.88887,0.55485,1.17319,0.77824,1.11174,0.026733,0.008911,0.026733,0.008911,0.026733,0.008911,0.026733,0.008911
13,484.538,1.3168,0.90883,1.17361,0.8774,0.7901,0.88375,0.55428,1.17731,0.82034,1.1114,0.026436,0.008812,0.026436,0.008812,0.026436,0.008812,0.026436,0.008812
14,520.323,1.30263,0.89677,1.1674,0.90612,0.82184,0.90337,0.56281,1.14934,0.72954,1.08118,0.026139,0.008713,0.026139,0.008713,0.026139,0.008713,0.026139,0.008713
15,556.643,1.28824,0.88661,1.16296,0.89649,0.82189,0.89281,0.56958,1.1441,0.7678,1.08988,0.025842,0.008614,0.025842,0.008614,0.025842,0.008614,0.025842,0.008614
16,591.381,1.28656,0.87406,1.14679,0.89423,0.81598,0.88999,0.55602,1.15384,0.75717,1.09508,0.025545,0.008515,0.025545,0.008515,0.025545,0.008515,0.025545,0.008515
17,628.071,1.27012,0.86963,1.15369,0.90231,0.82314,0.90376,0.58801,1.08107,0.69258,1.0698,0.025248,0.008416,0.025248,0.008416,0.025248,0.008416,0.025248,0.008416
18,665.017,1.25995,0.85701,1.14896,0.89885,0.79045,0.88269,0.56056,1.14111,0.77625,1.10674,0.024951,0.008317,0.024951,0.008317,0.024951,0.008317,0.024951,0.008317
19,701.927,1.23771,0.84277,1.14479,0.90405,0.8348,0.90809,0.58062,1.13344,0.71159,1.07882,0.024654,0.008218,0.024654,0.008218,0.024654,0.008218,0.024654,0.008218
20,736.527,1.23487,0.83814,1.13741,0.90703,0.83142,0.90096,0.59104,1.04626,0.68317,1.05167,0.024357,0.008119,0.024357,0.008119,0.024357,0.008119,0.024357,0.008119
21,773.899,1.21743,0.82802,1.13425,0.92046,0.84265,0.91249,0.60529,1.04331,0.64865,1.05043,0.02406,0.00802,0.02406,0.00802,0.02406,0.00802,0.02406,0.00802
22,810.639,1.22269,0.82489,1.13251,0.92426,0.84709,0.91793,0.59307,1.05856,0.67125,1.04884,0.023763,0.007921,0.023763,0.007921,0.023763,0.007921,0.023763,0.007921
23,846.693,1.22062,0.81586,1.12597,0.92645,0.85005,0.91839,0.59359,1.07869,0.65997,1.05451,0.023466,0.007822,0.023466,0.007822,0.023466,0.007822,0.023466,0.007822
24,882.646,1.21988,0.81714,1.12186,0.93005,0.84544,0.92021,0.58162,1.13674,0.67511,1.0642,0.023169,0.007723,0.023169,0.007723,0.023169,0.007723,0.023169,0.007723
25,918.929,1.20798,0.81339,1.12284,0.92838,0.85373,0.92477,0.60846,1.0554,0.64705,1.04547,0.022872,0.007624,0.022872,0.007624,0.022872,0.007624,0.022872,0.007624
26,955.107,1.19003,0.79748,1.1167,0.92314,0.84188,0.91569,0.61261,1.00181,0.64665,1.02885,0.022575,0.007525,0.022575,0.007525,0.022575,0.007525,0.022575,0.007525
27,989.51,1.19879,0.79603,1.1143,0.91534,0.84497,0.91797,0.60544,1.04235,0.64422,1.04308,0.022278,0.007426,0.022278,0.007426,0.022278,0.007426,0.022278,0.007426
28,1025.57,1.18459,0.79421,1.11276,0.92335,0.86512,0.92583,0.62637,0.99144,0.62922,1.03559,0.021981,0.007327,0.021981,0.007327,0.021981,0.007327,0.021981,0.007327
29,1060.09,1.19182,0.7872,1.10535,0.9188,0.86614,0.92732,0.60469,1.09971,0.67619,1.05033,0.021684,0.007228,0.021684,0.007228,0.021684,0.007228,0.021684,0.007228
30,1095.17,1.18644,0.78255,1.10486,0.92812,0.85255,0.92447,0.62659,0.98257,0.63158,1.0254,0.021387,0.007129,0.021387,0.007129,0.021387,0.007129,0.021387,0.007129
31,1131.2,1.1682,0.77637,1.10482,0.92217,0.86054,0.92595,0.62546,0.98517,0.62589,1.03078,0.02109,0.00703,0.02109,0.00703,0.02109,0.00703,0.02109,0.00703
32,1168.25,1.17626,0.77765,1.10393,0.93171,0.86434,0.93178,0.62058,1.05599,0.6155,1.02676,0.020793,0.006931,0.020793,0.006931,0.020793,0.006931,0.020793,0.006931
33,1203.33,1.17427,0.77202,1.09897,0.92735,0.85103,0.92186,0.62133,0.98793,0.62542,1.03352,0.020496,0.006832,0.020496,0.006832,0.020496,0.006832,0.020496,0.006832
34,1238.25,1.15401,0.76395,1.10328,0.9315,0.86341,0.92607,0.62699,0.9834,0.60587,1.01739,0.020199,0.006733,0.020199,0.006733,0.020199,0.006733,0.020199,0.006733
35,1273.14,1.16101,0.76632,1.09744,0.93822,0.85886,0.92891,0.62736,0.99578,0.59959,1.01895,0.019902,0.006634,0.019902,0.006634,0.019902,0.006634,0.019902,0.006634
36,1309.59,1.16141,0.7627,1.09918,0.92637,0.8618,0.92539,0.61949,1.02797,0.60337,1.03168,0.019605,0.006535,0.019605,0.006535,0.019605,0.006535,0.019605,0.006535
37,1344.68,1.15254,0.75661,1.09189,0.93223,0.86755,0.92909,0.62518,1.00171,0.60445,1.01586,0.019308,0.006436,0.019308,0.006436,0.019308,0.006436,0.019308,0.006436
38,1380.77,1.14178,0.7487,1.09015,0.9416,0.85804,0.93494,0.62823,0.99274,0.58832,1.01563,0.019011,0.006337,0.019011,0.006337,0.019011,0.006337,0.019011,0.006337
39,1417.48,1.14957,0.75369,1.09506,0.92451,0.85965,0.92764,0.6286,0.99192,0.60685,1.01729,0.018714,0.006238,0.018714,0.006238,0.018714,0.006238,0.018714,0.006238
40,1452.2,1.14028,0.7482,1.08652,0.93537,0.87103,0.93474,0.62558,1.00653,0.59341,1.01791,0.018417,0.006139,0.018417,0.006139,0.018417,0.006139,0.018417,0.006139
41,1487.93,1.13224,0.7405,1.09018,0.93715,0.87231,0.93328,0.63815,0.95474,0.58076,1.00754,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604
42,1525.25,1.12321,0.73907,1.09086,0.93678,0.87657,0.93694,0.63943,0.96939,0.56992,1.005,0.017823,0.005941,0.017823,0.005941,0.017823,0.005941,0.017823,0.005941
43,1562.57,1.11292,0.73104,1.08869,0.94158,0.86754,0.93407,0.63726,0.98474,0.57565,1.01282,0.017526,0.005842,0.017526,0.005842,0.017526,0.005842,0.017526,0.005842
