epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
1,46.484,1.29353,1.54912,1.19921,0.84802,0.79383,0.85333,0.52697,1.08191,0.96969,1.02553,0.00994536,0.00331512,0.00994536,0.00331512,0.00994536,0.00331512,0.00994536,0.00331512
2,88.3734,1.23199,0.9948,1.12321,0.75362,0.68956,0.73805,0.4571,1.14329,1.24752,1.08971,0.0197479,0.00658263,0.0197479,0.00658263,0.0197479,0.00658263,0.0197479,0.00658263
3,129.151,1.32646,1.03442,1.18481,0.761,0.63152,0.71958,0.40719,1.36705,1.63818,1.28878,0.0293524,0.00978415,0.0293524,0.00978415,0.0293524,0.00978415,0.0293524,0.00978415
4,170.202,1.33587,1.01344,1.20982,0.76461,0.69962,0.76861,0.47628,1.19193,1.15985,1.18745,0.029109,0.009703,0.029109,0.009703,0.029109,0.009703,0.029109,0.009703
5,210.303,1.26404,0.93524,1.17976,0.81778,0.75953,0.82536,0.5409,1.10058,0.93831,1.13176,0.028812,0.009604,0.028812,0.009604,0.028812,0.009604,0.028812,0.009604
6,250.842,1.22005,0.87765,1.15747,0.87636,0.81974,0.88212,0.5898,1.0317,0.74405,1.06354,0.028515,0.009505,0.028515,0.009505,0.028515,0.009505,0.028515,0.009505
7,292.258,1.18572,0.84465,1.14298,0.87629,0.82935,0.88062,0.58885,1.03883,0.73262,1.06486,0.028218,0.009406,0.028218,0.009406,0.028218,0.009406,0.028218,0.009406
8,332.571,1.15491,0.81288,1.12654,0.88536,0.86702,0.90761,0.63522,0.92104,0.69059,1.03023,0.027921,0.009307,0.027921,0.009307,0.027921,0.009307,0.027921,0.009307
9,373.154,1.12386,0.78627,1.11163,0.87954,0.82303,0.87666,0.60586,0.97224,0.70274,1.04045,0.027624,0.009208,0.027624,0.009208,0.027624,0.009208,0.027624,0.009208
10,414.292,1.10974,0.76977,1.10543,0.90024,0.8667,0.90893,0.64889,0.88746,0.62587,1.00566,0.027327,0.009109,0.027327,0.009109,0.027327,0.009109,0.027327,0.009109
