epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
32,1036.18,1.06324,0.69416,1.05499,0.93679,0.88125,0.93688,0.66278,0.89658,0.5385,1.00141,0.020793,0.006931,0.020793,0.006931,0.020793,0.006931,0.020793,0.006931
33,1068.3,1.06167,0.69472,1.04941,0.92255,0.88375,0.93744,0.65759,0.91631,0.57161,1.00665,0.020496,0.006832,0.020496,0.006832,0.020496,0.006832,0.020496,0.006832
34,1099.49,1.04924,0.68176,1.04884,0.93637,0.88183,0.93687,0.65938,0.89788,0.5314,1.00135,0.020199,0.006733,0.020199,0.006733,0.020199,0.006733,0.020199,0.006733
35,1131.49,1.05948,0.69225,1.05232,0.92611,0.87965,0.93513,0.66033,0.90442,0.55111,1.00209,0.019902,0.006634,0.019902,0.006634,0.019902,0.006634,0.019902,0.006634
36,1162.95,1.04162,0.67759,1.04456,0.93888,0.87662,0.93679,0.66461,0.90334,0.53464,1.00568,0.019605,0.006535,0.019605,0.006535,0.019605,0.006535,0.019605,0.006535
37,1193.92,1.05196,0.67752,1.04782,0.93524,0.88297,0.93864,0.67084,0.88815,0.53335,0.99639,0.019308,0.006436,0.019308,0.006436,0.019308,0.006436,0.019308,0.006436
38,1225.45,1.0469,0.67915,1.04669,0.93231,0.88337,0.93694,0.6623,0.89807,0.53751,0.99449,0.019011,0.006337,0.019011,0.006337,0.019011,0.006337,0.019011,0.006337
39,1257.29,1.03615,0.66801,1.04275,0.93366,0.88793,0.94104,0.66808,0.88341,0.53079,0.99514,0.018714,0.006238,0.018714,0.006238,0.018714,0.006238,0.018714,0.006238
40,1289.31,1.04477,0.67365,1.04676,0.92733,0.88163,0.93716,0.66945,0.87383,0.51814,0.99067,0.018417,0.006139,0.018417,0.006139,0.018417,0.006139,0.018417,0.006139
41,1321.58,1.03948,0.6666,1.03836,0.93361,0.87793,0.9388,0.67391,0.88011,0.52701,0.99513,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604
42,1353.61,1.03416,0.66521,1.03823,0.94316,0.88038,0.93978,0.66705,0.88916,0.51971,0.99595,0.017823,0.005941,0.017823,0.005941,0.017823,0.005941,0.017823,0.005941
43,1385.57,1.02362,0.65622,1.03429,0.93606,0.88419,0.94151,0.67373,0.88375,0.52014,0.99352,0.017526,0.005842,0.017526,0.005842,0.017526,0.005842,0.017526,0.005842
44,1417.48,1.02647,0.65723,1.03874,0.92992,0.88189,0.93964,0.67401,0.87868,0.51682,0.99065,0.017229,0.005743,0.017229,0.005743,0.017229,0.005743,0.017229,0.005743
45,1449.5,1.02491,0.66141,1.0367,0.94237,0.88398,0.94123,0.67496,0.86826,0.50605,0.98493,0.016932,0.005644,0.016932,0.005644,0.016932,0.005644,0.016932,0.005644
46,1481.08,1.01859,0.64995,1.03196,0.93944,0.88398,0.94315,0.67606,0.86768,0.50259,0.98567,0.016635,0.005545,0.016635,0.005545,0.016635,0.005545,0.016635,0.005545
47,1512.44,1.01695,0.64961,1.03622,0.93899,0.88401,0.94112,0.6763,0.86731,0.50656,0.98467,0.016338,0.005446,0.016338,0.005446,0.016338,0.005446,0.016338,0.005446
48,1543.52,1.01943,0.65139,1.03344,0.932,0.88595,0.94166,0.67646,0.86429,0.50489,0.98536,0.016041,0.005347,0.016041,0.005347,0.016041,0.005347,0.016041,0.005347
49,1574.51,1.00816,0.64492,1.02952,0.94028,0.8834,0.94043,0.67806,0.85391,0.50013,0.98112,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248
50,1606.29,1.01188,0.64315,1.03235,0.93848,0.88811,0.94344,0.67547,0.86308,0.50115,0.98146,0.015447,0.005149,0.015447,0.005149,0.015447,0.005149,0.015447,0.005149
51,1638.53,1.00648,0.64698,1.03027,0.93583,0.89134,0.94141,0.67593,0.86381,0.49987,0.98249,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505
52,1670.83,1.00251,0.63797,1.0251,0.94255,0.89591,0.94456,0.68185,0.85881,0.49396,0.98069,0.014853,0.004951,0.014853,0.004951,0.014853,0.004951,0.014853,0.004951
53,1702.98,0.99638,0.63698,1.02619,0.94099,0.89669,0.94501,0.68114,0.86391,0.49451,0.98085,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852
54,1734.92,1.00372,0.63838,1.02468,0.94077,0.89287,0.94655,0.68216,0.85471,0.49216,0.97881,0.014259,0.004753,0.014259,0.004753,0.014259,0.004753,0.014259,0.004753
55,1766.95,0.99521,0.62983,1.0248,0.94409,0.8953,0.94631,0.68042,0.84984,0.4916,0.97584,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654
56,1799.48,0.99297,0.6326,1.02593,0.93882,0.90034,0.94604,0.68205,0.85242,0.48882,0.97764,0.013665,0.004555,0.013665,0.004555,0.013665,0.004555,0.013665,0.004555
57,1830.98,0.99093,0.62995,1.02287,0.93966,0.89295,0.94532,0.68263,0.85049,0.48582,0.97892,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456
58,1863.28,0.98799,0.62365,1.02379,0.94568,0.89082,0.94302,0.68171,0.85081,0.48408,0.98014,0.013071,0.004357,0.013071,0.004357,0.013071,0.004357,0.013071,0.004357
59,1894.92,0.99052,0.62714,1.02424,0.94505,0.8913,0.9442,0.68158,0.8481,0.48494,0.97755,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258
60,1926.65,0.97783,0.62187,1.02075,0.94451,0.89302,0.94454,0.68548,0.84884,0.48671,0.97523,0.012477,0.004159,0.012477,0.004159,0.012477,0.004159,0.012477,0.004159
61,1960.03,0.98431,0.62287,1.0188,0.94484,0.89485,0.94601,0.68514,0.84547,0.48814,0.97419,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406
62,1992.38,0.98163,0.61699,1.01833,0.94031,0.89675,0.94679,0.68425,0.84601,0.48604,0.97546,0.011883,0.003961,0.011883,0.003961,0.011883,0.003961,0.011883,0.003961
63,2025.17,0.97799,0.6159,1.01758,0.93749,0.9028,0.94766,0.6867,0.84733,0.48154,0.9759,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862
64,2056.43,0.97792,0.6189,1.02149,0.94842,0.89897,0.94883,0.68786,0.84682,0.47904,0.97515,0.011289,0.003763,0.011289,0.003763,0.011289,0.003763,0.011289,0.003763
65,2088.92,0.97692,0.61116,1.01737,0.94814,0.89707,0.9481,0.68659,0.84836,0.48048,0.97461,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664
66,2121.29,0.9625,0.60705,1.01266,0.94827,0.89685,0.94737,0.68717,0.84384,0.48071,0.97406,0.010695,0.003565,0.010695,0.003565,0.010695,0.003565,0.010695,0.003565
67,2153.7,0.95965,0.60049,1.00879,0.95037,0.89371,0.94778,0.68823,0.84455,0.4791,0.9754,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466
68,2185.76,0.96568,0.60562,1.0157,0.94925,0.89725,0.94824,0.68915,0.84262,0.47502,0.97407,0.010101,0.003367,0.010101,0.003367,0.010101,0.003367,0.010101,0.003367
69,2218.16,0.95344,0.59807,1.01053,0.94452,0.89398,0.94645,0.68985,0.83827,0.47448,0.97357,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268
70,2250.43,0.96262,0.60306,1.01048,0.94766,0.89742,0.94709,0.68921,0.83882,0.47515,0.97329,0.009507,0.003169,0.009507,0.003169,0.009507,0.003169,0.009507,0.003169
71,2282.45,0.95689,0.59925,1.00964,0.94848,0.89802,0.94718,0.69145,0.83652,0.47342,0.97265,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307
72,2314.61,0.95438,0.59674,1.00741,0.94399,0.90167,0.9479,0.69061,0.83417,0.4711,0.97253,0.008913,0.002971,0.008913,0.002971,0.008913,0.002971,0.008913,0.002971
73,2346.86,0.95095,0.5962,1.00947,0.94658,0.90139,0.94692,0.69124,0.83347,0.47072,0.97236,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872
74,2379.13,0.95106,0.59042,1.01002,0.9473,0.90238,0.94871,0.69306,0.8315,0.47072,0.97113,0.008319,0.002773,0.008319,0.002773,0.008319,0.002773,0.008319,0.002773
75,2411.22,0.94751,0.59076,1.00581,0.94671,0.90184,0.94792,0.69256,0.83097,0.47198,0.97024,0.008022,0.002674,0.008022,0.002674,0.008022,0.002674,0.008022,0.002674
76,2443.9,0.94061,0.58567,1.00214,0.94838,0.901,0.94891,0.69214,0.83194,0.47042,0.97064,0.007725,0.002575,0.007725,0.002575,0.007725,0.002575,0.007725,0.002575
77,2476.35,0.93628,0.58586,1.00273,0.94376,0.90432,0.94865,0.69251,0.82954,0.47013,0.96952,0.007428,0.002476,0.007428,0.002476,0.007428,0.002476,0.007428,0.002476
78,2508.97,0.94126,0.58723,1.00475,0.94376,0.90111,0.94795,0.6919,0.83021,0.47009,0.9707,0.007131,0.002377,0.007131,0.002377,0.007131,0.002377,0.007131,0.002377
79,2541.33,0.93118,0.58272,1.00316,0.94559,0.90162,0.94811,0.69293,0.82975,0.46854,0.97096,0.006834,0.002278,0.006834,0.002278,0.006834,0.002278,0.006834,0.002278
80,2573.29,0.93455,0.57884,1.00091,0.947,0.90089,0.94854,0.69354,0.8288,0.46733,0.97054,0.006537,0.002179,0.006537,0.002179,0.006537,0.002179,0.006537,0.002179
81,2606.65,0.77393,0.46525,0.96027,0.94814,0.90105,0.94804,0.69308,0.82833,0.46594,0.97023,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208
82,2638.89,0.76639,0.45577,0.95666,0.94275,0.90349,0.94677,0.69313,0.82722,0.46555,0.97006,0.005943,0.001981,0.005943,0.001981,0.005943,0.001981,0.005943,0.001981
83,2670.67,0.7577,0.45113,0.95398,0.94461,0.9013,0.94674,0.69376,0.82618,0.46499,0.96979,0.005646,0.001882,0.005646,0.001882,0.005646,0.001882,0.005646,0.001882
84,2703.13,0.75972,0.44947,0.95403,0.94369,0.90105,0.94573,0.69312,0.8251,0.46433,0.96965,0.005349,0.001783,0.005349,0.001783,0.005349,0.001783,0.005349,0.001783
85,2735.46,0.75001,0.44513,0.94923,0.9429,0.90002,0.94584,0.69258,0.82622,0.46405,0.96971,0.005052,0.001684,0.005052,0.001684,0.005052,0.001684,0.005052,0.001684
86,2768.04,0.74998,0.44201,0.94863,0.94601,0.89672,0.94569,0.6929,0.82667,0.46353,0.9698,0.004755,0.001585,0.004755,0.001585,0.004755,0.001585,0.004755,0.001585
87,2800.65,0.73853,0.4371,0.94544,0.94719,0.89615,0.94571,0.69365,0.82627,0.46242,0.96958,0.004458,0.001486,0.004458,0.001486,0.004458,0.001486,0.004458,0.001486
88,2833.34,0.74003,0.43491,0.94719,0.94364,0.90001,0.94577,0.69358,0.82625,0.46194,0.97014,0.004161,0.001387,0.004161,0.001387,0.004161,0.001387,0.004161,0.001387
89,2866.39,0.73607,0.43187,0.94823,0.94129,0.90227,0.94569,0.69372,0.82527,0.4606,0.97012,0.003864,0.001288,0.003864,0.001288,0.003864,0.001288,0.003864,0.001288
90,2899.05,0.72856,0.43053,0.94214,0.94276,0.90019,0.94576,0.6945,0.82506,0.45919,0.97026,0.003567,0.001189,0.003567,0.001189,0.003567,0.001189,0.003567,0.001189
91,2930.83,0.72727,0.42759,0.94358,0.94295,0.90129,0.9457,0.69412,0.82558,0.45922,0.97056,0.00327,0.00109,0.00327,0.00109,0.00327,0.00109,0.00327,0.00109
92,2962.71,0.72571,0.42517,0.94224,0.94476,0.89813,0.94535,0.69292,0.82608,0.4589,0.9709,0.002973,0.000991,0.002973,0.000991,0.002973,0.000991,0.002973,0.000991
93,2995.82,0.72085,0.42368,0.93904,0.94606,0.89669,0.94594,0.69272,0.82628,0.45876,0.97108,0.002676,0.000892,0.002676,0.000892,0.002676,0.000892,0.002676,0.000892
94,3028.14,0.71896,0.41949,0.93899,0.94471,0.89918,0.94569,0.69237,0.82638,0.45851,0.97118,0.002379,0.000793,0.002379,0.000793,0.002379,0.000793,0.002379,0.000793
95,3060.87,0.71487,0.41763,0.93537,0.94466,0.89795,0.94525,0.69223,0.8268,0.45806,0.9713,0.002082,0.000694,0.002082,0.000694,0.002082,0.000694,0.002082,0.000694
96,3094.12,0.71003,0.41507,0.93451,0.94353,0.89884,0.94532,0.69109,0.82676,0.45782,0.97142,0.001785,0.000595,0.001785,0.000595,0.001785,0.000595,0.001785,0.000595
97,3126.23,0.70919,0.41104,0.93398,0.94328,0.89827,0.94528,0.69189,0.82675,0.45795,0.97139,0.001488,0.000496,0.001488,0.000496,0.001488,0.000496,0.001488,0.000496
98,3158.61,0.702,0.40757,0.93285,0.94368,0.8984,0.94554,0.69207,0.82676,0.45804,0.97149,0.001191,0.000397,0.001191,0.000397,0.001191,0.000397,0.001191,0.000397
99,3190.95,0.70101,0.40666,0.93415,0.94378,0.89769,0.94531,0.69179,0.82664,0.45802,0.97166,0.000894,0.000298,0.000894,0.000298,0.000894,0.000298,0.000894,0.000298
100,3222.44,0.69884,0.40557,0.93174,0.94364,0.89855,0.94519,0.69216,0.82703,0.4579,0.97177,0.000597,0.000199,0.000597,0.000199,0.000597,0.000199,0.000597,0.000199
