epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
1,41.6489,1.30918,1.64842,1.19079,0.84048,0.78445,0.84354,0.54584,1.01835,0.98164,1.02717,0.00994152,0.00331384,0.00994152,0.00331384,0.00994152,0.00331384,0.00994152,0.00331384
2,75.5864,1.22027,1.00131,1.12094,0.74305,0.61652,0.6981,0.44054,1.20043,1.40971,1.16533,0.0197441,0.00658137,0.0197441,0.00658137,0.0197441,0.00658137,0.0197441,0.00658137
3,107.592,1.28336,1.00054,1.16744,0.76856,0.59587,0.665,0.40034,1.32572,1.28282,1.27087,0.0293487,0.00978289,0.0293487,0.00978289,0.0293487,0.00978289,0.0293487,0.00978289
4,138.755,1.29201,0.965,1.17824,0.77423,0.64457,0.71335,0.44928,1.23362,1.10617,1.23797,0.029109,0.009703,0.029109,0.009703,0.029109,0.009703,0.029109,0.009703
5,170.953,1.22825,0.88786,1.15554,0.82914,0.79586,0.8482,0.55365,1.07292,0.86616,1.08922,0.028812,0.009604,0.028812,0.009604,0.028812,0.009604,0.028812,0.009604
6,203.234,1.17881,0.82955,1.13235,0.8643,0.83944,0.88147,0.58929,0.99445,0.71834,1.06551,0.028515,0.009505,0.028515,0.009505,0.028515,0.009505,0.028515,0.009505
7,233.276,1.14916,0.79822,1.11912,0.87951,0.87167,0.89958,0.62364,0.95699,0.694,1.03344,0.028218,0.009406,0.028218,0.009406,0.028218,0.009406,0.028218,0.009406
8,262.283,1.118,0.77162,1.10251,0.89234,0.85943,0.90213,0.63753,0.90296,0.64631,1.02135,0.027921,0.009307,0.027921,0.009307,0.027921,0.009307,0.027921,0.009307
9,309.409,1.09525,0.74563,1.09312,0.90349,0.89556,0.92094,0.65503,0.89958,0.62597,1.00655,0.027624,0.009208,0.027624,0.009208,0.027624,0.009208,0.027624,0.009208
10,342.032,1.08141,0.73223,1.08738,0.89553,0.87196,0.90827,0.63571,0.91976,0.61299,1.02101,0.027327,0.009109,0.027327,0.009109,0.027327,0.009109,0.027327,0.009109
11,371.373,1.05719,0.71322,1.07713,0.90227,0.89219,0.91792,0.65887,0.86947,0.58478,0.99882,0.02703,0.00901,0.02703,0.00901,0.02703,0.00901,0.02703,0.00901
12,404.622,1.04973,0.70489,1.07704,0.90686,0.89699,0.92094,0.66782,0.84684,0.58548,0.99157,0.026733,0.008911,0.026733,0.008911,0.026733,0.008911,0.026733,0.008911
13,437.369,1.03271,0.69083,1.06848,0.9203,0.90827,0.92357,0.66828,0.83753,0.577,0.99553,0.026436,0.008812,0.026436,0.008812,0.026436,0.008812,0.026436,0.008812
14,470.848,1.03631,0.68897,1.06807,0.92013,0.89523,0.92518,0.67397,0.83884,0.58477,0.99024,0.026139,0.008713,0.026139,0.008713,0.026139,0.008713,0.026139,0.008713
15,504.252,1.02129,0.67647,1.06126,0.91386,0.90999,0.93017,0.67637,0.8395,0.5753,0.98869,0.025842,0.008614,0.025842,0.008614,0.025842,0.008614,0.025842,0.008614
16,535.748,1.01625,0.67132,1.05984,0.92264,0.913,0.92683,0.68543,0.8015,0.54731,0.97553,0.025545,0.008515,0.025545,0.008515,0.025545,0.008515,0.025545,0.008515
17,567.243,1.00549,0.66513,1.05261,0.93298,0.89636,0.92959,0.68894,0.80625,0.54243,0.97697,0.025248,0.008416,0.025248,0.008416,0.025248,0.008416,0.025248,0.008416
18,596.774,0.99376,0.6507,1.04956,0.92883,0.91183,0.93224,0.69769,0.79327,0.5343,0.96808,0.024951,0.008317,0.024951,0.008317,0.024951,0.008317,0.024951,0.008317
19,626.642,0.98905,0.64441,1.04666,0.92742,0.90651,0.92807,0.68216,0.80331,0.53871,0.97486,0.024654,0.008218,0.024654,0.008218,0.024654,0.008218,0.024654,0.008218
20,654.961,0.97658,0.63974,1.04169,0.93465,0.91802,0.93112,0.69114,0.78898,0.51991,0.96807,0.024357,0.008119,0.024357,0.008119,0.024357,0.008119,0.024357,0.008119
21,683.418,0.97476,0.63933,1.04137,0.92979,0.91628,0.93446,0.70486,0.76203,0.51587,0.96119,0.02406,0.00802,0.02406,0.00802,0.02406,0.00802,0.02406,0.00802
22,712.162,0.9727,0.63325,1.04148,0.93389,0.91642,0.93312,0.7027,0.76605,0.51088,0.96067,0.023763,0.007921,0.023763,0.007921,0.023763,0.007921,0.023763,0.007921
23,743.017,0.95908,0.624,1.03296,0.9301,0.91874,0.93632,0.70584,0.76538,0.51215,0.95933,0.023466,0.007822,0.023466,0.007822,0.023466,0.007822,0.023466,0.007822
24,774.844,0.95518,0.61997,1.03262,0.93295,0.92222,0.94175,0.70955,0.7698,0.50778,0.95813,0.023169,0.007723,0.023169,0.007723,0.023169,0.007723,0.023169,0.007723
25,807.516,0.95334,0.61846,1.03439,0.93559,0.92064,0.9414,0.70867,0.77178,0.51115,0.96346,0.022872,0.007624,0.022872,0.007624,0.022872,0.007624,0.022872,0.007624
26,839.862,0.95725,0.61788,1.02995,0.93187,0.92377,0.94057,0.70912,0.74836,0.49871,0.95669,0.022575,0.007525,0.022575,0.007525,0.022575,0.007525,0.022575,0.007525
27,872.15,0.94372,0.61352,1.02768,0.93338,0.92369,0.93767,0.7071,0.7516,0.49725,0.95593,0.022278,0.007426,0.022278,0.007426,0.022278,0.007426,0.022278,0.007426
28,903.846,0.94066,0.60532,1.02829,0.92918,0.92579,0.94088,0.71681,0.73775,0.48997,0.94843,0.021981,0.007327,0.021981,0.007327,0.021981,0.007327,0.021981,0.007327
29,935.983,0.93394,0.60172,1.02201,0.93049,0.92514,0.94179,0.71722,0.73656,0.48796,0.94948,0.021684,0.007228,0.021684,0.007228,0.021684,0.007228,0.021684,0.007228
30,967.253,0.92933,0.59755,1.02351,0.94008,0.92387,0.94108,0.71339,0.73904,0.48184,0.95058,0.021387,0.007129,0.021387,0.007129,0.021387,0.007129,0.021387,0.007129
31,996.065,0.92971,0.59832,1.02445,0.94048,0.92816,0.9445,0.71503,0.74217,0.48004,0.95001,0.02109,0.00703,0.02109,0.00703,0.02109,0.00703,0.02109,0.00703
32,1024.43,0.92635,0.59562,1.02284,0.94106,0.92975,0.94308,0.72338,0.7264,0.47713,0.9473,0.020793,0.006931,0.020793,0.006931,0.020793,0.006931,0.020793,0.006931
33,1052.95,0.92072,0.58904,1.02148,0.93262,0.92666,0.94328,0.72213,0.7301,0.47406,0.94772,0.020496,0.006832,0.020496,0.006832,0.020496,0.006832,0.020496,0.006832
34,1081.13,0.91437,0.58592,1.01744,0.94605,0.9286,0.94512,0.72385,0.72604,0.46897,0.94352,0.020199,0.006733,0.020199,0.006733,0.020199,0.006733,0.020199,0.006733
35,1113.23,0.90899,0.58548,1.01543,0.94098,0.93127,0.94747,0.72875,0.71692,0.46863,0.94023,0.019902,0.006634,0.019902,0.006634,0.019902,0.006634,0.019902,0.006634
36,1145.69,0.91336,0.5825,1.01498,0.93479,0.93565,0.94763,0.72641,0.71374,0.46335,0.93897,0.019605,0.006535,0.019605,0.006535,0.019605,0.006535,0.019605,0.006535
37,1178.42,0.90768,0.57986,1.01625,0.93738,0.93186,0.945,0.7218,0.72374,0.46869,0.94466,0.019308,0.006436,0.019308,0.006436,0.019308,0.006436,0.019308,0.006436
38,1210.66,0.89856,0.57061,1.01086,0.93419,0.93498,0.94566,0.73033,0.70994,0.46309,0.9392,0.019011,0.006337,0.019011,0.006337,0.019011,0.006337,0.019011,0.006337
39,1242.85,0.89709,0.57432,1.00951,0.9448,0.92802,0.94604,0.72908,0.70768,0.46068,0.93933,0.018714,0.006238,0.018714,0.006238,0.018714,0.006238,0.018714,0.006238
40,1274.98,0.8968,0.57037,1.01054,0.93852,0.93513,0.9462,0.73421,0.69972,0.45344,0.93455,0.018417,0.006139,0.018417,0.006139,0.018417,0.006139,0.018417,0.006139
41,1306.78,0.88875,0.56369,1.0043,0.94325,0.92822,0.94591,0.73177,0.69873,0.45737,0.93497,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604
42,1337.59,0.89058,0.56471,1.00852,0.94033,0.94038,0.94858,0.73577,0.6978,0.45127,0.93383,0.017823,0.005941,0.017823,0.005941,0.017823,0.005941,0.017823,0.005941
43,1366.01,0.88799,0.55975,1.00497,0.94037,0.93415,0.94721,0.73752,0.68912,0.44827,0.93212,0.017526,0.005842,0.017526,0.005842,0.017526,0.005842,0.017526,0.005842
44,1394.21,0.88523,0.55895,1.00393,0.94195,0.9327,0.94774,0.73718,0.69151,0.44738,0.93279,0.017229,0.005743,0.017229,0.005743,0.017229,0.005743,0.017229,0.005743
45,1422.63,0.8824,0.55477,1.00311,0.9431,0.93376,0.94795,0.73649,0.69714,0.44793,0.93381,0.016932,0.005644,0.016932,0.005644,0.016932,0.005644,0.016932,0.005644
46,1451.92,0.8805,0.55504,1.00487,0.93518,0.93729,0.94839,0.73926,0.68866,0.44626,0.93073,0.016635,0.005545,0.016635,0.005545,0.016635,0.005545,0.016635,0.005545
47,1486.13,0.87677,0.55621,1.00177,0.93668,0.93628,0.94965,0.73977,0.68907,0.4426,0.93024,0.016338,0.005446,0.016338,0.005446,0.016338,0.005446,0.016338,0.005446
48,1518.95,0.87248,0.54976,0.99765,0.92915,0.94342,0.94828,0.74112,0.68756,0.44461,0.93037,0.016041,0.005347,0.016041,0.005347,0.016041,0.005347,0.016041,0.005347
49,1551.05,0.87686,0.54812,1.0006,0.94187,0.93793,0.94956,0.73852,0.68977,0.43932,0.93029,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248
50,1583.63,0.86219,0.54194,0.99618,0.93795,0.93854,0.94769,0.73963,0.68424,0.43504,0.92863,0.015447,0.005149,0.015447,0.005149,0.015447,0.005149,0.015447,0.005149
51,1615.53,0.86483,0.54518,0.99696,0.93886,0.93953,0.94978,0.73927,0.68856,0.43815,0.93104,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505
52,1647.56,0.86268,0.54069,0.99438,0.94264,0.93905,0.95073,0.74543,0.6793,0.43362,0.92839,0.014853,0.004951,0.014853,0.004951,0.014853,0.004951,0.014853,0.004951
53,1676.27,0.86256,0.54273,0.99684,0.94074,0.9417,0.95075,0.74426,0.68081,0.43495,0.92947,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852
54,1705.25,0.85643,0.53857,0.99593,0.94382,0.93739,0.95195,0.74525,0.67861,0.43194,0.92783,0.014259,0.004753,0.014259,0.004753,0.014259,0.004753,0.014259,0.004753
55,1733.75,0.85516,0.536,0.99177,0.94389,0.9382,0.95036,0.74484,0.67729,0.43137,0.92744,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654
56,1762.07,0.85204,0.53346,0.99107,0.94571,0.93659,0.95062,0.74539,0.67674,0.43141,0.92802,0.013665,0.004555,0.013665,0.004555,0.013665,0.004555,0.013665,0.004555
57,1790.16,0.85177,0.53347,0.99294,0.94295,0.93661,0.95081,0.74702,0.67466,0.42972,0.92704,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456
58,1820.81,0.84785,0.53151,0.98824,0.94321,0.94129,0.95091,0.74651,0.6803,0.42828,0.92785,0.013071,0.004357,0.013071,0.004357,0.013071,0.004357,0.013071,0.004357
59,1854.6,0.84324,0.5285,0.98796,0.94584,0.93695,0.95083,0.74722,0.67769,0.42764,0.92703,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258
60,1887.26,0.83797,0.52206,0.98662,0.94374,0.93657,0.95039,0.74663,0.67772,0.42615,0.92852,0.012477,0.004159,0.012477,0.004159,0.012477,0.004159,0.012477,0.004159
61,1919.36,0.83513,0.52152,0.98621,0.94642,0.93986,0.9524,0.74951,0.67501,0.4267,0.92643,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406
62,1953.19,0.83895,0.52172,0.98843,0.94774,0.93978,0.95376,0.75028,0.67486,0.42421,0.92574,0.011883,0.003961,0.011883,0.003961,0.011883,0.003961,0.011883,0.003961
63,1985.17,0.8304,0.51569,0.98485,0.94773,0.93792,0.95444,0.75094,0.6727,0.42501,0.92392,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862
64,2016.76,0.82789,0.51582,0.98369,0.94363,0.94187,0.9541,0.75065,0.67419,0.42495,0.92491,0.011289,0.003763,0.011289,0.003763,0.011289,0.003763,0.011289,0.003763
65,2047.48,0.8218,0.51307,0.97896,0.94608,0.94201,0.95383,0.7509,0.67114,0.42361,0.92373,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664
66,2076.48,0.82515,0.508,0.98055,0.9488,0.93986,0.95367,0.75043,0.67061,0.42396,0.92414,0.010695,0.003565,0.010695,0.003565,0.010695,0.003565,0.010695,0.003565
67,2104.75,0.82753,0.51373,0.9826,0.9441,0.93995,0.9533,0.75117,0.67127,0.42078,0.92384,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466
68,2133.14,0.82271,0.51122,0.98032,0.94453,0.93986,0.95421,0.75192,0.66906,0.42012,0.92337,0.010101,0.003367,0.010101,0.003367,0.010101,0.003367,0.010101,0.003367
