epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
1,32.9036,1.56327,1.99773,1.25743,0.78517,0.57798,0.68563,0.36648,1.45439,1.73404,1.19796,0.0099115,0.00330383,0.0099115,0.00330383,0.0099115,0.00330383,0.0099115,0.00330383
2,59.2836,1.44347,1.17646,1.16116,0.69447,0.55376,0.6154,0.32169,1.59207,1.6542,1.3709,0.0197144,0.00657146,0.0197144,0.00657146,0.0197144,0.00657146,0.0197144,0.00657146
3,87.8552,1.48783,1.1819,1.20026,0.69976,0.23382,0.27524,0.13658,1.98463,3.02294,1.70834,0.0293193,0.00977309,0.0293193,0.00977309,0.0293193,0.00977309,0.0293193,0.00977309
4,113.611,1.52032,1.12514,1.21726,0.72616,0.51647,0.61086,0.31847,1.60412,1.99884,1.39552,0.029109,0.009703,0.029109,0.009703,0.029109,0.009703,0.029109,0.009703
5,141.396,1.4374,1.02775,1.19445,0.81353,0.5833,0.65643,0.36613,1.60616,1.43884,1.45108,0.028812,0.009604,0.028812,0.009604,0.028812,0.009604,0.028812,0.009604
6,167.842,1.40586,0.97457,1.16855,0.78744,0.59648,0.68968,0.31519,1.97464,1.45556,1.55069,0.028515,0.009505,0.028515,0.009505,0.028515,0.009505,0.028515,0.009505
7,194.764,1.35713,0.92204,1.15432,0.83698,0.65229,0.76015,0.43168,1.47681,1.14433,1.32676,0.028218,0.009406,0.028218,0.009406,0.028218,0.009406,0.028218,0.009406
8,222.502,1.30494,0.88189,1.13554,0.79743,0.62476,0.74477,0.43649,1.36844,1.26734,1.27113,0.027921,0.009307,0.027921,0.009307,0.027921,0.009307,0.027921,0.009307
9,248.912,1.29761,0.86334,1.13579,0.86791,0.66564,0.77587,0.429,1.59277,1.20293,1.39873,0.027624,0.009208,0.027624,0.009208,0.027624,0.009208,0.027624,0.009208
10,275.878,1.27412,0.84338,1.12332,0.83293,0.70226,0.80013,0.45757,1.43523,1.16591,1.29717,0.027327,0.009109,0.027327,0.009109,0.027327,0.009109,0.027327,0.009109
11,302.461,1.26078,0.82472,1.1138,0.85162,0.69225,0.79062,0.4625,1.43007,1.05924,1.27638,0.02703,0.00901,0.02703,0.00901,0.02703,0.00901,0.02703,0.00901
12,329.408,1.23122,0.80234,1.10603,0.86781,0.66876,0.77413,0.44677,1.5331,1.10909,1.32627,0.026733,0.008911,0.026733,0.008911,0.026733,0.008911,0.026733,0.008911
13,356.816,1.20455,0.78037,1.09816,0.87445,0.73256,0.83778,0.52047,1.30666,0.93378,1.22466,0.026436,0.008812,0.026436,0.008812,0.026436,0.008812,0.026436,0.008812
14,384.122,1.21153,0.77695,1.09496,0.84708,0.66831,0.77113,0.45036,1.46233,1.09636,1.27696,0.026139,0.008713,0.026139,0.008713,0.026139,0.008713,0.026139,0.008713
15,410.084,1.21069,0.77292,1.08906,0.89423,0.68222,0.78752,0.47667,1.36341,1.10396,1.26459,0.025842,0.008614,0.025842,0.008614,0.025842,0.008614,0.025842,0.008614
16,436.102,1.17509,0.74518,1.08035,0.87013,0.73766,0.83293,0.50503,1.35677,0.91637,1.21848,0.025545,0.008515,0.025545,0.008515,0.025545,0.008515,0.025545,0.008515
