epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
32,932.587,1.12434,0.71409,1.06781,0.92577,0.84817,0.92051,0.59709,1.09825,0.64712,1.05795,0.020793,0.006931,0.020793,0.006931,0.020793,0.006931,0.020793,0.006931
33,962.993,1.10102,0.6999,1.07075,0.92774,0.85005,0.92216,0.6212,1.03581,0.61881,1.03285,0.020496,0.006832,0.020496,0.006832,0.020496,0.006832,0.020496,0.006832
34,991.672,1.11792,0.70674,1.06348,0.928,0.85152,0.91946,0.60883,1.071,0.64119,1.04788,0.020199,0.006733,0.020199,0.006733,0.020199,0.006733,0.020199,0.006733
35,1020.49,1.11266,0.70685,1.06783,0.921,0.8575,0.92124,0.61797,1.03738,0.61742,1.03817,0.019902,0.006634,0.019902,0.006634,0.019902,0.006634,0.019902,0.006634
36,1048.99,1.11552,0.70494,1.07031,0.92235,0.86879,0.92663,0.61683,1.05024,0.6192,1.04332,0.019605,0.006535,0.019605,0.006535,0.019605,0.006535,0.019605,0.006535
37,1076.46,1.10513,0.69656,1.05561,0.93484,0.84353,0.9216,0.61992,1.02529,0.61548,1.04277,0.019308,0.006436,0.019308,0.006436,0.019308,0.006436,0.019308,0.006436
38,1105,1.10623,0.69876,1.05896,0.92911,0.85704,0.92479,0.6158,1.07267,0.62406,1.04044,0.019011,0.006337,0.019011,0.006337,0.019011,0.006337,0.019011,0.006337
39,1132.9,1.09004,0.68797,1.05511,0.92064,0.85612,0.92186,0.62661,1.00322,0.61415,1.02447,0.018714,0.006238,0.018714,0.006238,0.018714,0.006238,0.018714,0.006238
40,1161.67,1.08347,0.68296,1.05764,0.92659,0.86281,0.92866,0.62864,1.00977,0.59029,1.02262,0.018417,0.006139,0.018417,0.006139,0.018417,0.006139,0.018417,0.006139
41,1190.52,1.08633,0.68961,1.06077,0.92711,0.86214,0.92711,0.62736,1.01984,0.59439,1.03054,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604
42,1218.66,1.08627,0.68502,1.05663,0.92661,0.86992,0.93015,0.63065,1.0122,0.59107,1.01895,0.017823,0.005941,0.017823,0.005941,0.017823,0.005941,0.017823,0.005941
43,1246.6,1.08402,0.67131,1.04504,0.92941,0.85692,0.92713,0.62336,1.03058,0.60004,1.03682,0.017526,0.005842,0.017526,0.005842,0.017526,0.005842,0.017526,0.005842
44,1276.49,1.06714,0.66914,1.05425,0.92824,0.87227,0.93029,0.62283,1.04298,0.59562,1.02623,0.017229,0.005743,0.017229,0.005743,0.017229,0.005743,0.017229,0.005743
45,1304.08,1.07259,0.67083,1.04827,0.93506,0.8624,0.93022,0.62657,1.01362,0.58104,1.02131,0.016932,0.005644,0.016932,0.005644,0.016932,0.005644,0.016932,0.005644
46,1332.23,1.06392,0.66261,1.04343,0.93729,0.87165,0.92984,0.63196,1.02256,0.58412,1.02592,0.016635,0.005545,0.016635,0.005545,0.016635,0.005545,0.016635,0.005545
47,1360.74,1.05666,0.66028,1.04786,0.93998,0.8703,0.93187,0.62384,1.03132,0.57709,1.02373,0.016338,0.005446,0.016338,0.005446,0.016338,0.005446,0.016338,0.005446
48,1389.23,1.06047,0.65829,1.04018,0.9333,0.87751,0.93527,0.63298,0.99988,0.57984,1.01843,0.016041,0.005347,0.016041,0.005347,0.016041,0.005347,0.016041,0.005347
49,1418.09,1.05824,0.66342,1.0496,0.93801,0.86282,0.92845,0.63058,1.00021,0.57461,1.01607,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248
50,1447.7,1.04756,0.65043,1.0472,0.93485,0.87381,0.93347,0.64081,0.97102,0.56959,1.00917,0.015447,0.005149,0.015447,0.005149,0.015447,0.005149,0.015447,0.005149
51,1477.38,1.05999,0.65848,1.04026,0.94562,0.8639,0.93269,0.63812,0.99052,0.56667,1.01082,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505
52,1504.83,1.05319,0.65355,1.0383,0.94084,0.87201,0.93436,0.63731,1.01448,0.57782,1.02047,0.014853,0.004951,0.014853,0.004951,0.014853,0.004951,0.014853,0.004951
53,1533.21,1.04708,0.65163,1.04268,0.94196,0.8672,0.93249,0.65315,0.9438,0.55701,1.00205,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852
