epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
1,34.8622,1.30078,1.64475,1.18676,0.83932,0.79733,0.8555,0.55375,1.00181,0.98644,1.0073,0.00994253,0.00331418,0.00994253,0.00331418,0.00994253,0.00331418,0.00994253,0.00331418
2,67.472,1.2182,1.00766,1.1192,0.81528,0.7781,0.84699,0.52866,1.13696,1.01477,1.10443,0.0197451,0.0065817,0.0197451,0.0065817,0.0197451,0.0065817,0.0197451,0.0065817
3,100.179,1.28353,1.00631,1.16476,0.62586,0.56366,0.56364,0.33616,1.37475,1.68356,1.27245,0.0293497,0.00978322,0.0293497,0.00978322,0.0293497,0.00978322,0.0293497,0.00978322
4,132.453,1.29462,0.97167,1.18075,0.85426,0.72953,0.80596,0.51188,1.11822,0.96021,1.12903,0.029109,0.009703,0.029109,0.009703,0.029109,0.009703,0.029109,0.009703
5,164.756,1.222,0.89048,1.15289,0.84739,0.82401,0.87728,0.57578,1.03538,0.8248,1.07097,0.028812,0.009604,0.028812,0.009604,0.028812,0.009604,0.028812,0.009604
6,197.219,1.17997,0.83271,1.13289,0.89947,0.8565,0.90044,0.6281,0.94863,0.66006,1.0336,0.028515,0.009505,0.028515,0.009505,0.028515,0.009505,0.028515,0.009505
7,229.807,1.14729,0.79761,1.11898,0.8876,0.86021,0.89364,0.60562,1.01407,0.7141,1.05371,0.028218,0.009406,0.028218,0.009406,0.028218,0.009406,0.028218,0.009406
8,262.563,1.11408,0.7655,1.1006,0.88781,0.87061,0.90467,0.64151,0.89999,0.66422,1.01928,0.027921,0.009307,0.027921,0.009307,0.027921,0.009307,0.027921,0.009307
9,295.233,1.09765,0.75203,1.09675,0.91177,0.88059,0.91374,0.6402,0.90049,0.61629,1.01025,0.027624,0.009208,0.027624,0.009208,0.027624,0.009208,0.027624,0.009208
10,327.705,1.08579,0.73691,1.08873,0.92185,0.87873,0.92036,0.65344,0.88444,0.60544,1.0093,0.027327,0.009109,0.027327,0.009109,0.027327,0.009109,0.027327,0.009109
11,359.815,1.06261,0.7186,1.07927,0.90773,0.91023,0.924,0.66609,0.86867,0.59961,0.99169,0.02703,0.00901,0.02703,0.00901,0.02703,0.00901,0.02703,0.00901
12,392.034,1.05276,0.70822,1.07551,0.91365,0.89963,0.91966,0.6715,0.84829,0.58713,0.9965,0.026733,0.008911,0.026733,0.008911,0.026733,0.008911,0.026733,0.008911
13,424.246,1.03295,0.68955,1.06603,0.91171,0.90345,0.9253,0.67571,0.84764,0.5816,0.98979,0.026436,0.008812,0.026436,0.008812,0.026436,0.008812,0.026436,0.008812
14,456.633,1.03416,0.68775,1.06825,0.92972,0.90793,0.93041,0.68645,0.81507,0.54938,0.97334,0.026139,0.008713,0.026139,0.008713,0.026139,0.008713,0.026139,0.008713
15,488.848,1.02078,0.67746,1.06162,0.9119,0.91982,0.93053,0.68269,0.82064,0.56639,0.98856,0.025842,0.008614,0.025842,0.008614,0.025842,0.008614,0.025842,0.008614
16,521.115,1.00997,0.66488,1.05598,0.91851,0.91705,0.93036,0.67882,0.83881,0.55014,0.98954,0.025545,0.008515,0.025545,0.008515,0.025545,0.008515,0.025545,0.008515
17,553.126,1.00195,0.66347,1.052,0.92462,0.91,0.93323,0.6958,0.79268,0.54619,0.97189,0.025248,0.008416,0.025248,0.008416,0.025248,0.008416,0.025248,0.008416
18,585.496,0.99055,0.64796,1.04726,0.93091,0.9168,0.93694,0.69818,0.78095,0.5246,0.96703,0.024951,0.008317,0.024951,0.008317,0.024951,0.008317,0.024951,0.008317
19,617.632,0.98237,0.64454,1.04481,0.93273,0.91215,0.9316,0.69762,0.78185,0.52088,0.96542,0.024654,0.008218,0.024654,0.008218,0.024654,0.008218,0.024654,0.008218
20,650.106,0.98401,0.64581,1.04504,0.92345,0.91139,0.92906,0.68477,0.81587,0.53881,0.97655,0.024357,0.008119,0.024357,0.008119,0.024357,0.008119,0.024357,0.008119
21,682.439,0.97499,0.63855,1.04252,0.92563,0.92468,0.93695,0.70341,0.77265,0.51929,0.96072,0.02406,0.00802,0.02406,0.00802,0.02406,0.00802,0.02406,0.00802
22,714.791,0.96944,0.63431,1.03886,0.93643,0.90653,0.93693,0.70692,0.77453,0.51509,0.9622,0.023763,0.007921,0.023763,0.007921,0.023763,0.007921,0.023763,0.007921
23,747.029,0.9615,0.62837,1.03316,0.93366,0.9248,0.93819,0.7055,0.7695,0.50736,0.95991,0.023466,0.007822,0.023466,0.007822,0.023466,0.007822,0.023466,0.007822
24,779.379,0.9599,0.62588,1.03737,0.93447,0.917,0.93522,0.70774,0.76086,0.50035,0.95474,0.023169,0.007723,0.023169,0.007723,0.023169,0.007723,0.023169,0.007723
25,811.654,0.95597,0.6214,1.03221,0.92705,0.92469,0.93721,0.71304,0.75597,0.50117,0.95608,0.022872,0.007624,0.022872,0.007624,0.022872,0.007624,0.022872,0.007624
26,844.143,0.95887,0.62228,1.03313,0.92913,0.92372,0.94041,0.71364,0.74437,0.49274,0.95042,0.022575,0.007525,0.022575,0.007525,0.022575,0.007525,0.022575,0.007525
27,876.081,0.93522,0.60617,1.0244,0.934,0.92693,0.94142,0.718,0.74818,0.4886,0.95127,0.022278,0.007426,0.022278,0.007426,0.022278,0.007426,0.022278,0.007426
28,907.945,0.93742,0.60984,1.0259,0.93847,0.92778,0.94382,0.7194,0.74368,0.48116,0.94956,0.021981,0.007327,0.021981,0.007327,0.021981,0.007327,0.021981,0.007327
29,940.028,0.93473,0.6035,1.02354,0.93247,0.92637,0.94192,0.71562,0.7423,0.48384,0.94957,0.021684,0.007228,0.021684,0.007228,0.021684,0.007228,0.021684,0.007228
30,972.163,0.93052,0.59903,1.02149,0.94017,0.92219,0.94143,0.72354,0.7323,0.48038,0.94414,0.021387,0.007129,0.021387,0.007129,0.021387,0.007129,0.021387,0.007129
31,1004.38,0.92766,0.596,1.02273,0.93099,0.9312,0.94365,0.72091,0.73718,0.47513,0.94818,0.02109,0.00703,0.02109,0.00703,0.02109,0.00703,0.02109,0.00703
32,1036.84,0.92663,0.5961,1.02164,0.93032,0.93179,0.94227,0.72192,0.7317,0.47918,0.94763,0.020793,0.006931,0.020793,0.006931,0.020793,0.006931,0.020793,0.006931
33,1068.93,0.92002,0.59022,1.01741,0.93496,0.92903,0.94429,0.72721,0.72537,0.47106,0.94366,0.020496,0.006832,0.020496,0.006832,0.020496,0.006832,0.020496,0.006832
34,1101.09,0.92321,0.59221,1.01867,0.93903,0.92482,0.94593,0.72719,0.72576,0.4721,0.94326,0.020199,0.006733,0.020199,0.006733,0.020199,0.006733,0.020199,0.006733
35,1133.41,0.91614,0.58761,1.01601,0.9362,0.93503,0.94748,0.72869,0.71679,0.47097,0.94048,0.019902,0.006634,0.019902,0.006634,0.019902,0.006634,0.019902,0.006634
36,1165.79,0.90922,0.58175,1.01275,0.93882,0.93542,0.94474,0.73094,0.71457,0.45948,0.93685,0.019605,0.006535,0.019605,0.006535,0.019605,0.006535,0.019605,0.006535
37,1197.91,0.91195,0.57864,1.01328,0.93507,0.93278,0.94618,0.73224,0.7053,0.45726,0.93793,0.019308,0.006436,0.019308,0.006436,0.019308,0.006436,0.019308,0.006436
38,1229.9,0.90664,0.57707,1.01325,0.93792,0.93417,0.9461,0.73261,0.70848,0.45997,0.93912,0.019011,0.006337,0.019011,0.006337,0.019011,0.006337,0.019011,0.006337
39,1261.71,0.90491,0.57892,1.01095,0.94108,0.93304,0.9468,0.73187,0.71192,0.4591,0.94071,0.018714,0.006238,0.018714,0.006238,0.018714,0.006238,0.018714,0.006238
40,1293.68,0.89452,0.56838,1.00918,0.93939,0.93483,0.94637,0.73513,0.70426,0.45522,0.93519,0.018417,0.006139,0.018417,0.006139,0.018417,0.006139,0.018417,0.006139
41,1325.92,0.89592,0.57309,1.01001,0.93868,0.93208,0.94807,0.73506,0.70251,0.45479,0.93524,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604
42,1358.4,0.89409,0.56888,1.00841,0.94167,0.9352,0.94755,0.7365,0.70019,0.44834,0.93275,0.017823,0.005941,0.017823,0.005941,0.017823,0.005941,0.017823,0.005941
43,1390.92,0.88563,0.5612,1.00601,0.94454,0.93595,0.94862,0.73705,0.69909,0.44689,0.93353,0.017526,0.005842,0.017526,0.005842,0.017526,0.005842,0.017526,0.005842
44,1423.08,0.88413,0.55618,1.0023,0.93348,0.94139,0.94776,0.7387,0.69383,0.44431,0.93202,0.017229,0.005743,0.017229,0.005743,0.017229,0.005743,0.017229,0.005743
45,1455.38,0.87484,0.55159,1,0.93818,0.93289,0.94856,0.73784,0.69416,0.44602,0.93224,0.016932,0.005644,0.016932,0.005644,0.016932,0.005644,0.016932,0.005644
46,1487.73,0.88081,0.55764,1.00237,0.94285,0.93434,0.94976,0.7395,0.69089,0.44528,0.92892,0.016635,0.005545,0.016635,0.005545,0.016635,0.005545,0.016635,0.005545
47,1520.01,0.87337,0.55502,0.99968,0.93951,0.9397,0.95059,0.74325,0.68949,0.44009,0.92655,0.016338,0.005446,0.016338,0.005446,0.016338,0.005446,0.016338,0.005446
48,1552.25,0.87309,0.5524,0.99987,0.94405,0.93342,0.94901,0.7406,0.68833,0.43809,0.92817,0.016041,0.005347,0.016041,0.005347,0.016041,0.005347,0.016041,0.005347
49,1584.35,0.86969,0.55129,0.99718,0.94346,0.93295,0.94757,0.74102,0.68708,0.43698,0.92927,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248
50,1616.12,0.86984,0.54893,0.99714,0.94509,0.93453,0.94951,0.74241,0.68773,0.43591,0.9295,0.015447,0.005149,0.015447,0.005149,0.015447,0.005149,0.015447,0.005149
51,1648.01,0.86255,0.5442,0.99413,0.94502,0.93274,0.95103,0.74202,0.6881,0.43613,0.928,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505
52,1680.35,0.86372,0.54479,0.9956,0.94458,0.93804,0.94947,0.74276,0.68219,0.43002,0.92598,0.014853,0.004951,0.014853,0.004951,0.014853,0.004951,0.014853,0.004951
53,1712.56,0.85748,0.54223,0.99437,0.94068,0.93996,0.9509,0.74412,0.6819,0.43549,0.92778,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852
54,1744.99,0.86011,0.54118,0.99398,0.93989,0.94251,0.95018,0.74537,0.67996,0.43275,0.92631,0.014259,0.004753,0.014259,0.004753,0.014259,0.004753,0.014259,0.004753
55,1777.22,0.8578,0.5377,0.99304,0.94179,0.94242,0.95235,0.74945,0.67447,0.43051,0.92444,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654
56,1809.42,0.84726,0.53409,0.99097,0.94544,0.93832,0.95287,0.74922,0.6749,0.42705,0.92439,0.013665,0.004555,0.013665,0.004555,0.013665,0.004555,0.013665,0.004555
