epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
1,63.2078,1.64128,1.93575,1.34553,0.8001,0.65761,0.74904,0.36908,1.55293,1.36666,1.19336,0.0099359,0.00331197,0.0099359,0.00331197,0.0099359,0.00331197,0.0099359,0.00331197
2,105.887,1.53609,1.28312,1.24401,0.72652,0.65474,0.71246,0.37634,1.46081,1.27787,1.23798,0.0197385,0.00657951,0.0197385,0.00657951,0.0197385,0.00657951,0.0197385,0.00657951
3,145.94,1.6179,1.30661,1.29906,0.62422,0.37928,0.42477,0.21375,1.79667,2.61614,1.66304,0.0293432,0.00978106,0.0293432,0.00978106,0.0293432,0.00978106,0.0293432,0.00978106
4,187.088,1.64397,1.29433,1.34295,0.79093,0.51056,0.64145,0.28254,1.87609,1.68208,1.49021,0.029109,0.009703,0.029109,0.009703,0.029109,0.009703,0.029109,0.009703
5,225.075,1.57095,1.17334,1.28829,0.77223,0.64111,0.73236,0.3808,1.55347,1.15741,1.28686,0.028812,0.009604,0.028812,0.009604,0.028812,0.009604,0.028812,0.009604
6,266.525,1.50123,1.1151,1.26556,0.86585,0.71724,0.81282,0.42603,1.53575,1.00488,1.22832,0.028515,0.009505,0.028515,0.009505,0.028515,0.009505,0.028515,0.009505
7,305.211,1.47108,1.06201,1.24575,0.83469,0.73179,0.81873,0.4545,1.37801,1.00676,1.20266,0.028218,0.009406,0.028218,0.009406,0.028218,0.009406,0.028218,0.009406
8,343.472,1.43074,1.025,1.23166,0.81628,0.73357,0.81974,0.45529,1.40727,0.95797,1.19309,0.027921,0.009307,0.027921,0.009307,0.027921,0.009307,0.027921,0.009307
9,385.523,1.41497,1.01173,1.22171,0.86474,0.77188,0.85902,0.5056,1.2653,0.90707,1.14412,0.027624,0.009208,0.027624,0.009208,0.027624,0.009208,0.027624,0.009208
10,424.504,1.39063,0.98162,1.20602,0.88387,0.77762,0.8702,0.51719,1.28336,0.82732,1.12265,0.027327,0.009109,0.027327,0.009109,0.027327,0.009109,0.027327,0.009109
11,463.713,1.39044,0.96999,1.1949,0.84345,0.78946,0.86695,0.47371,1.52437,0.84933,1.19399,0.02703,0.00901,0.02703,0.00901,0.02703,0.00901,0.02703,0.00901
12,501.92,1.3508,0.94435,1.19076,0.88409,0.82205,0.88886,0.54794,1.18904,0.77221,1.09767,0.026733,0.008911,0.026733,0.008911,0.026733,0.008911,0.026733,0.008911
13,541.97,1.33658,0.92732,1.18246,0.90977,0.80316,0.89776,0.5691,1.15012,0.73083,1.07526,0.026436,0.008812,0.026436,0.008812,0.026436,0.008812,0.026436,0.008812
14,581.037,1.3193,0.90911,1.17084,0.91254,0.81762,0.89888,0.53014,1.35166,0.78314,1.13087,0.026139,0.008713,0.026139,0.008713,0.026139,0.008713,0.026139,0.008713
15,621.542,1.3001,0.90009,1.17341,0.90262,0.83087,0.90348,0.56155,1.1852,0.73475,1.0754,0.025842,0.008614,0.025842,0.008614,0.025842,0.008614,0.025842,0.008614
16,658.939,1.30356,0.88862,1.15883,0.89019,0.82708,0.90317,0.57667,1.08402,0.72115,1.06541,0.025545,0.008515,0.025545,0.008515,0.025545,0.008515,0.025545,0.008515
17,696.677,1.30108,0.88615,1.15661,0.90339,0.84063,0.90984,0.57389,1.13423,0.69783,1.06564,0.025248,0.008416,0.025248,0.008416,0.025248,0.008416,0.025248,0.008416
18,737.359,1.26488,0.8706,1.15664,0.91152,0.82831,0.9039,0.58672,1.07075,0.68353,1.04929,0.024951,0.008317,0.024951,0.008317,0.024951,0.008317,0.024951,0.008317
19,777.404,1.27678,0.86283,1.14836,0.90823,0.83491,0.90482,0.58807,1.09168,0.68229,1.04484,0.024654,0.008218,0.024654,0.008218,0.024654,0.008218,0.024654,0.008218
20,815.626,1.25418,0.85858,1.14931,0.90936,0.81579,0.89804,0.58551,1.08148,0.69964,1.0519,0.024357,0.008119,0.024357,0.008119,0.024357,0.008119,0.024357,0.008119
21,855.276,1.2432,0.84739,1.14328,0.92326,0.85896,0.92014,0.58632,1.14751,0.67362,1.05668,0.02406,0.00802,0.02406,0.00802,0.02406,0.00802,0.02406,0.00802
