epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
32,1594.15,1.41358,0.96258,0.01242,0.90845,0.8478,0.91913,0.62712,1.08303,0.57775,0.00991,0.020793,0.006931,0.020793,0.006931,0.020793,0.006931,0.020793,0.006931
33,1645.04,1.40999,0.94746,0.01227,0.89325,0.86027,0.91879,0.62403,1.08923,0.59324,0.01001,0.020496,0.006832,0.020496,0.006832,0.020496,0.006832,0.020496,0.006832
34,1696.58,1.41108,0.94997,0.01241,0.90307,0.84193,0.91919,0.62507,1.07113,0.60188,0.00968,0.020199,0.006733,0.020199,0.006733,0.020199,0.006733,0.020199,0.006733
35,1745.68,1.39551,0.94103,0.01223,0.89509,0.83274,0.90958,0.63113,1.07427,0.60017,0.00971,0.019902,0.006634,0.019902,0.006634,0.019902,0.006634,0.019902,0.006634
36,1795.96,1.38888,0.93389,0.01227,0.90593,0.85181,0.92321,0.63128,1.06799,0.56429,0.00958,0.019605,0.006535,0.019605,0.006535,0.019605,0.006535,0.019605,0.006535
37,1846.86,1.39522,0.93718,0.01223,0.89518,0.83957,0.91741,0.61615,1.10944,0.59112,0.01016,0.019308,0.006436,0.019308,0.006436,0.019308,0.006436,0.019308,0.006436
38,1895.9,1.38999,0.94407,0.01204,0.89818,0.845,0.92101,0.63614,1.04197,0.59553,0.00942,0.019011,0.006337,0.019011,0.006337,0.019011,0.006337,0.019011,0.006337
39,1951.17,1.38026,0.92179,0.01209,0.90307,0.85572,0.92763,0.63628,1.0762,0.55744,0.0097,0.018714,0.006238,0.018714,0.006238,0.018714,0.006238,0.018714,0.006238
40,2002.9,1.37258,0.92203,0.01197,0.89892,0.84688,0.92365,0.62772,1.07466,0.56748,0.00955,0.018417,0.006139,0.018417,0.006139,0.018417,0.006139,0.018417,0.006139
41,2051.5,1.40569,0.92825,0.01225,0.91132,0.85169,0.92327,0.63487,1.04057,0.56118,0.00926,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604
42,2107.08,1.37022,0.90308,0.01187,0.91036,0.85049,0.92564,0.64249,1.02809,0.55816,0.00913,0.017823,0.005941,0.017823,0.005941,0.017823,0.005941,0.017823,0.005941
43,2163.85,1.35238,0.9028,0.01172,0.90682,0.86648,0.92563,0.64782,1.01271,0.53952,0.00908,0.017526,0.005842,0.017526,0.005842,0.017526,0.005842,0.017526,0.005842
44,2218.47,1.33798,0.88593,0.01155,0.90537,0.86112,0.92871,0.64564,1.02538,0.54178,0.00898,0.017229,0.005743,0.017229,0.005743,0.017229,0.005743,0.017229,0.005743
45,2273.98,1.32818,0.88498,0.01149,0.90932,0.86779,0.92887,0.64307,1.04474,0.53528,0.0092,0.016932,0.005644,0.016932,0.005644,0.016932,0.005644,0.016932,0.005644
46,2325.85,1.36917,0.89699,0.01185,0.91383,0.86891,0.93219,0.64767,1.03346,0.54223,0.00914,0.016635,0.005545,0.016635,0.005545,0.016635,0.005545,0.016635,0.005545
47,2378.55,1.35987,0.89806,0.01181,0.90414,0.85624,0.92665,0.65141,0.99809,0.5428,0.0088,0.016338,0.005446,0.016338,0.005446,0.016338,0.005446,0.016338,0.005446
48,2431.09,1.33965,0.89157,0.01167,0.91584,0.86165,0.92856,0.64723,1.03066,0.53269,0.00919,0.016041,0.005347,0.016041,0.005347,0.016041,0.005347,0.016041,0.005347
49,2483.81,1.33279,0.8737,0.0115,0.9072,0.86202,0.92725,0.65665,0.98318,0.54313,0.00859,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248
50,2536.29,1.33161,0.88028,0.01155,0.91314,0.85521,0.92844,0.6454,1.03089,0.54286,0.00906,0.015447,0.005149,0.015447,0.005149,0.015447,0.005149,0.015447,0.005149
51,2584.28,1.37475,0.88905,0.01199,0.90347,0.86511,0.92915,0.64936,1.01635,0.53713,0.00896,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505
52,2634.23,1.31717,0.85746,0.01127,0.90975,0.86216,0.93174,0.65505,1.00443,0.536,0.00882,0.014853,0.004951,0.014853,0.004951,0.014853,0.004951,0.014853,0.004951
53,2684.32,1.3216,0.85728,0.01131,0.90365,0.87045,0.93226,0.65554,0.99767,0.5225,0.00877,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852
54,2730.79,1.34304,0.86611,0.0115,0.91896,0.8679,0.93487,0.66004,0.9859,0.51505,0.00867,0.014259,0.004753,0.014259,0.004753,0.014259,0.004753,0.014259,0.004753
55,2781.01,1.30743,0.86499,0.01129,0.91328,0.87491,0.93804,0.66188,0.98706,0.51712,0.00866,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654
56,2829.15,1.33291,0.86348,0.01161,0.93208,0.85948,0.93643,0.66252,0.9832,0.51579,0.00866,0.013665,0.004555,0.013665,0.004555,0.013665,0.004555,0.013665,0.004555
57,2878.38,1.30385,0.85073,0.01128,0.9128,0.86781,0.93396,0.66399,0.98406,0.52229,0.0086,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456
58,2926.14,1.30386,0.84718,0.01123,0.91417,0.87047,0.93394,0.66395,0.97641,0.50949,0.00854,0.013071,0.004357,0.013071,0.004357,0.013071,0.004357,0.013071,0.004357
59,2975.99,1.2719,0.82623,0.01087,0.91869,0.87785,0.93652,0.66292,0.97848,0.50966,0.00852,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258
60,3025.6,1.295,0.83953,0.01124,0.92175,0.87708,0.93721,0.66944,0.96885,0.49915,0.00847,0.012477,0.004159,0.012477,0.004159,0.012477,0.004159,0.012477,0.004159
61,3074.94,1.28419,0.8338,0.01103,0.91487,0.87484,0.93716,0.67022,0.96363,0.50006,0.0084,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406
62,3124.45,1.31136,0.84046,0.01118,0.91789,0.8776,0.93733,0.6714,0.96257,0.50115,0.0084,0.011883,0.003961,0.011883,0.003961,0.011883,0.003961,0.011883,0.003961
63,3173.08,1.27532,0.81851,0.01097,0.93117,0.86374,0.93899,0.67257,0.96066,0.49622,0.00834,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862
64,3221.57,1.30337,0.83533,0.01119,0.92244,0.87808,0.93934,0.67145,0.95914,0.49643,0.00834,0.011289,0.003763,0.011289,0.003763,0.011289,0.003763,0.011289,0.003763
65,3270.26,1.27749,0.83115,0.01091,0.92029,0.88146,0.93884,0.67475,0.95123,0.49841,0.00834,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664
66,3316.88,1.30634,0.83066,0.01121,0.93175,0.86914,0.93897,0.67532,0.94948,0.48975,0.00833,0.010695,0.003565,0.010695,0.003565,0.010695,0.003565,0.010695,0.003565
67,3364.6,1.26776,0.81746,0.01086,0.92126,0.87841,0.93838,0.67226,0.9508,0.5036,0.00832,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466
68,3412.02,1.27591,0.81137,0.01092,0.91413,0.88612,0.94148,0.67311,0.95852,0.49348,0.0084,0.010101,0.003367,0.010101,0.003367,0.010101,0.003367,0.010101,0.003367
69,3462,1.24787,0.79778,0.01083,0.93168,0.87954,0.94291,0.67537,0.95328,0.48803,0.00832,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268
70,3508.86,1.28074,0.8145,0.01083,0.92769,0.88727,0.94226,0.67568,0.95403,0.49126,0.00831,0.009507,0.003169,0.009507,0.003169,0.009507,0.003169,0.009507,0.003169
71,3558.47,1.24809,0.80799,0.01062,0.93029,0.88084,0.941,0.67455,0.95682,0.49599,0.00834,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307
72,3605.47,1.2844,0.82314,0.01098,0.93267,0.87551,0.94055,0.67239,0.96093,0.49962,0.00835,0.008913,0.002971,0.008913,0.002971,0.008913,0.002971,0.008913,0.002971
73,3653.12,1.25161,0.80301,0.01084,0.93576,0.8797,0.94177,0.67318,0.95883,0.49385,0.00831,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872
74,3700.74,1.25065,0.79736,0.01065,0.92689,0.88162,0.94058,0.67634,0.95403,0.49311,0.00826,0.008319,0.002773,0.008319,0.002773,0.008319,0.002773,0.008319,0.002773
75,3751.48,1.22209,0.77792,0.0104,0.92607,0.88344,0.94054,0.67632,0.95266,0.49023,0.00824,0.008022,0.002674,0.008022,0.002674,0.008022,0.002674,0.008022,0.002674
76,3799.69,1.22716,0.77789,0.01026,0.92782,0.8769,0.94058,0.67518,0.95045,0.49468,0.0082,0.007725,0.002575,0.007725,0.002575,0.007725,0.002575,0.007725,0.002575
77,3847.78,1.22401,0.76932,0.01032,0.93417,0.8764,0.94126,0.67607,0.95088,0.49318,0.0082,0.007428,0.002476,0.007428,0.002476,0.007428,0.002476,0.007428,0.002476
78,3894.26,1.24703,0.78896,0.01052,0.92198,0.8863,0.94167,0.67643,0.95204,0.49236,0.00824,0.007131,0.002377,0.007131,0.002377,0.007131,0.002377,0.007131,0.002377
79,3944.5,1.22193,0.7789,0.01033,0.92589,0.88311,0.94234,0.67538,0.95319,0.48878,0.00826,0.006834,0.002278,0.006834,0.002278,0.006834,0.002278,0.006834,0.002278
80,3992.38,1.22694,0.77766,0.01037,0.92648,0.88229,0.94115,0.67512,0.95405,0.48611,0.00825,0.006537,0.002179,0.006537,0.002179,0.006537,0.002179,0.006537,0.002179
81,4041.07,0.98725,0.52022,0.01093,0.9373,0.87603,0.9419,0.67463,0.95402,0.48807,0.00826,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208
82,4087.32,0.99338,0.51643,0.01084,0.93409,0.88103,0.94197,0.67342,0.95676,0.48673,0.00826,0.005943,0.001981,0.005943,0.001981,0.005943,0.001981,0.005943,0.001981
83,4134.39,0.97628,0.50721,0.01068,0.92965,0.87764,0.94178,0.67423,0.95354,0.4875,0.00822,0.005646,0.001882,0.005646,0.001882,0.005646,0.001882,0.005646,0.001882
84,4180.21,0.95763,0.49386,0.01042,0.93623,0.87969,0.94175,0.67492,0.95093,0.48849,0.00818,0.005349,0.001783,0.005349,0.001783,0.005349,0.001783,0.005349,0.001783
85,4229,0.95781,0.50005,0.01048,0.93897,0.88019,0.94282,0.67635,0.94946,0.48468,0.00817,0.005052,0.001684,0.005052,0.001684,0.005052,0.001684,0.005052,0.001684
86,4276.05,0.94917,0.48472,0.01039,0.94403,0.87926,0.94327,0.67572,0.94941,0.48134,0.00814,0.004755,0.001585,0.004755,0.001585,0.004755,0.001585,0.004755,0.001585
87,4323.41,0.96114,0.49684,0.01048,0.93929,0.8818,0.94347,0.67605,0.94861,0.47945,0.00814,0.004458,0.001486,0.004458,0.001486,0.004458,0.001486,0.004458,0.001486
88,4370.03,0.94061,0.4852,0.0102,0.93646,0.8852,0.94373,0.6762,0.94808,0.47695,0.00815,0.004161,0.001387,0.004161,0.001387,0.004161,0.001387,0.004161,0.001387
89,4418.37,0.93601,0.476,0.01014,0.93832,0.88229,0.94382,0.67613,0.94707,0.476,0.00815,0.003864,0.001288,0.003864,0.001288,0.003864,0.001288,0.003864,0.001288
90,4466.34,0.92315,0.46938,0.00999,0.93324,0.88701,0.9437,0.67589,0.94611,0.47776,0.00814,0.003567,0.001189,0.003567,0.001189,0.003567,0.001189,0.003567,0.001189
91,4514.97,0.92717,0.4761,0.01003,0.93477,0.89081,0.94382,0.6761,0.94747,0.47491,0.00817,0.00327,0.00109,0.00327,0.00109,0.00327,0.00109,0.00327,0.00109
92,4563.38,0.8979,0.46314,0.00972,0.93664,0.88754,0.94342,0.67568,0.94695,0.47531,0.00816,0.002973,0.000991,0.002973,0.000991,0.002973,0.000991,0.002973,0.000991
93,4611.71,0.90928,0.4656,0.00982,0.93842,0.88538,0.94345,0.6759,0.94581,0.47383,0.00814,0.002676,0.000892,0.002676,0.000892,0.002676,0.000892,0.002676,0.000892
94,4659.32,0.89286,0.45358,0.00969,0.93964,0.88247,0.94384,0.67628,0.94647,0.47056,0.00815,0.002379,0.000793,0.002379,0.000793,0.002379,0.000793,0.002379,0.000793
95,4708.12,0.91177,0.46501,0.00996,0.94064,0.88059,0.94397,0.67769,0.94511,0.46938,0.00814,0.002082,0.000694,0.002082,0.000694,0.002082,0.000694,0.002082,0.000694
96,4754.57,0.89923,0.4482,0.00985,0.94115,0.88337,0.94422,0.67736,0.94501,0.46888,0.00814,0.001785,0.000595,0.001785,0.000595,0.001785,0.000595,0.001785,0.000595
97,4801.52,0.89477,0.45668,0.0096,0.93821,0.88414,0.94448,0.67771,0.94399,0.46783,0.00813,0.001488,0.000496,0.001488,0.000496,0.001488,0.000496,0.001488,0.000496
98,4850.78,0.87967,0.44193,0.00947,0.94353,0.88208,0.94475,0.67785,0.94295,0.46811,0.00811,0.001191,0.000397,0.001191,0.000397,0.001191,0.000397,0.001191,0.000397
99,4897.9,0.89969,0.45442,0.00974,0.94821,0.87689,0.94469,0.67785,0.94251,0.46803,0.0081,0.000894,0.000298,0.000894,0.000298,0.000894,0.000298,0.000894,0.000298
100,4945.85,0.88045,0.44566,0.00938,0.9431,0.88266,0.94471,0.67824,0.94215,0.46847,0.00809,0.000597,0.000199,0.000597,0.000199,0.000597,0.000199,0.000597,0.000199
