epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
1,34.7468,1.58232,2.0656,1.29658,0.6552,0.58345,0.65515,0.33076,1.55767,1.46223,1.21598,0.00992,0.00330667,0.00992,0.00330667,0.00992,0.00330667,0.00992,0.00330667
2,63.3045,1.48931,1.25108,1.20143,0.71646,0.52448,0.59454,0.29095,1.71138,1.53578,1.36716,0.0197228,0.00657426,0.0197228,0.00657426,0.0197228,0.00657426,0.0197228,0.00657426
3,92.7974,1.53432,1.22068,1.23317,0.70888,0.56321,0.62875,0.31158,1.67335,1.52821,1.39766,0.0293276,0.00977586,0.0293276,0.00977586,0.0293276,0.00977586,0.0293276,0.00977586
4,123.956,1.54434,1.19484,1.26688,0.73058,0.48596,0.56537,0.25501,1.88421,2.03168,1.55649,0.029109,0.009703,0.029109,0.009703,0.029109,0.009703,0.029109,0.009703
5,153.879,1.46061,1.08586,1.2343,0.8016,0.6594,0.75416,0.38397,1.6234,1.30556,1.34089,0.028812,0.009604,0.028812,0.009604,0.028812,0.009604,0.028812,0.009604
6,183.04,1.44773,1.03144,1.21112,0.75237,0.65697,0.75566,0.42062,1.42785,1.10028,1.24623,0.028515,0.009505,0.028515,0.009505,0.028515,0.009505,0.028515,0.009505
7,212.869,1.38009,0.98246,1.19516,0.87545,0.63573,0.75811,0.44241,1.37531,1.18786,1.26691,0.028218,0.009406,0.028218,0.009406,0.028218,0.009406,0.028218,0.009406
8,241.598,1.3762,0.95635,1.18503,0.8452,0.75094,0.83533,0.48455,1.35631,0.91265,1.17972,0.027921,0.009307,0.027921,0.009307,0.027921,0.009307,0.027921,0.009307
9,270.909,1.35578,0.93693,1.17817,0.84491,0.71932,0.80362,0.47089,1.29419,0.86907,1.18415,0.027624,0.009208,0.027624,0.009208,0.027624,0.009208,0.027624,0.009208
10,301.32,1.30362,0.89549,1.16009,0.8583,0.76863,0.85772,0.52689,1.21591,0.85473,1.13774,0.027327,0.009109,0.027327,0.009109,0.027327,0.009109,0.027327,0.009109
