epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
32,1118.81,1.18056,0.78059,1.11015,0.93621,0.85516,0.92683,0.6283,0.98644,0.58954,1.01026,0.020793,0.006931,0.020793,0.006931,0.020793,0.006931,0.020793,0.006931
33,1152.52,1.17117,0.77235,1.10502,0.92408,0.86391,0.92761,0.61549,1.04379,0.6131,1.02208,0.020496,0.006832,0.020496,0.006832,0.020496,0.006832,0.020496,0.006832
34,1186.79,1.1707,0.76634,1.10129,0.93525,0.86404,0.93181,0.62771,0.98809,0.58932,1.01291,0.020199,0.006733,0.020199,0.006733,0.020199,0.006733,0.020199,0.006733
35,1220.91,1.16042,0.76176,1.0972,0.93285,0.8649,0.92946,0.62893,0.99252,0.58147,1.01177,0.019902,0.006634,0.019902,0.006634,0.019902,0.006634,0.019902,0.006634
36,1255.49,1.1497,0.75574,1.09897,0.93235,0.87083,0.93191,0.63393,0.98064,0.57805,1.01257,0.019605,0.006535,0.019605,0.006535,0.019605,0.006535,0.019605,0.006535
37,1289.64,1.15781,0.75909,1.09692,0.93479,0.85883,0.92795,0.62643,0.99704,0.58129,1.01357,0.019308,0.006436,0.019308,0.006436,0.019308,0.006436,0.019308,0.006436
38,1322.99,1.15022,0.75274,1.09287,0.93326,0.85991,0.92647,0.63107,0.98238,0.58503,1.0123,0.019011,0.006337,0.019011,0.006337,0.019011,0.006337,0.019011,0.006337
39,1357.97,1.14546,0.74798,1.09639,0.93086,0.8701,0.93442,0.63398,0.97961,0.56546,1.00717,0.018714,0.006238,0.018714,0.006238,0.018714,0.006238,0.018714,0.006238
40,1392.89,1.13952,0.74028,1.093,0.93538,0.86901,0.93429,0.64109,0.97401,0.56767,1.00429,0.018417,0.006139,0.018417,0.006139,0.018417,0.006139,0.018417,0.006139
41,1427.27,1.15596,0.74969,1.09059,0.94223,0.86465,0.92994,0.63751,0.97667,0.5683,1.00368,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604
42,1461.67,1.13239,0.73385,1.08714,0.94395,0.8789,0.94043,0.62719,1.04445,0.5709,1.01269,0.017823,0.005941,0.017823,0.005941,0.017823,0.005941,0.017823,0.005941
43,1496.2,1.12282,0.73049,1.0899,0.93764,0.86735,0.92957,0.64137,0.95965,0.56799,1.00622,0.017526,0.005842,0.017526,0.005842,0.017526,0.005842,0.017526,0.005842
44,1532.01,1.11428,0.7272,1.08871,0.94679,0.86558,0.9361,0.64865,0.94531,0.55069,0.99413,0.017229,0.005743,0.017229,0.005743,0.017229,0.005743,0.017229,0.005743
45,1568.5,1.11083,0.72571,1.09005,0.93931,0.86831,0.92969,0.64253,0.9559,0.55403,0.99932,0.016932,0.005644,0.016932,0.005644,0.016932,0.005644,0.016932,0.005644
46,1603.27,1.12584,0.72548,1.07801,0.94037,0.87288,0.93447,0.64911,0.94306,0.55086,0.9979,0.016635,0.005545,0.016635,0.005545,0.016635,0.005545,0.016635,0.005545
47,1635.54,1.1268,0.72913,1.08212,0.94573,0.87696,0.9381,0.64407,0.97387,0.54929,0.99669,0.016338,0.005446,0.016338,0.005446,0.016338,0.005446,0.016338,0.005446
48,1670.05,1.11394,0.72441,1.08513,0.94816,0.87557,0.93676,0.64561,0.95759,0.54362,0.99534,0.016041,0.005347,0.016041,0.005347,0.016041,0.005347,0.016041,0.005347
49,1704.4,1.10471,0.71298,1.07771,0.95058,0.8722,0.93626,0.65139,0.93427,0.5381,0.9892,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248
50,1739.17,1.10791,0.72106,1.08036,0.93669,0.88468,0.94016,0.65666,0.93404,0.53968,0.98756,0.015447,0.005149,0.015447,0.005149,0.015447,0.005149,0.015447,0.005149
51,1771.82,1.12684,0.72009,1.07343,0.94024,0.88201,0.93829,0.65116,0.93905,0.53218,0.99037,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505
52,1807.83,1.09913,0.70629,1.07797,0.93221,0.88115,0.93955,0.65275,0.9323,0.5338,0.99031,0.014853,0.004951,0.014853,0.004951,0.014853,0.004951,0.014853,0.004951
53,1842.15,1.0979,0.70329,1.07389,0.9464,0.87548,0.93845,0.65225,0.93311,0.53279,0.98792,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852
54,1875.02,1.10499,0.70317,1.06835,0.93892,0.88173,0.93709,0.65635,0.92218,0.52988,0.98953,0.014259,0.004753,0.014259,0.004753,0.014259,0.004753,0.014259,0.004753
55,1910.04,1.09241,0.70278,1.0733,0.9466,0.87397,0.93808,0.65538,0.92788,0.52768,0.98916,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654
56,1944.51,1.10368,0.70789,1.07653,0.94555,0.88195,0.94182,0.65498,0.9432,0.5297,0.98691,0.013665,0.004555,0.013665,0.004555,0.013665,0.004555,0.013665,0.004555
57,1977.46,1.08963,0.69944,1.07352,0.94136,0.88215,0.94113,0.65793,0.93648,0.5289,0.98683,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456
58,2011.88,1.08239,0.6959,1.06711,0.93952,0.88484,0.94164,0.65919,0.93293,0.52204,0.98439,0.013071,0.004357,0.013071,0.004357,0.013071,0.004357,0.013071,0.004357
59,2047.69,1.06633,0.69186,1.07104,0.94492,0.88215,0.94226,0.65755,0.92649,0.5216,0.98476,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258
60,2082.25,1.07691,0.69059,1.06632,0.94644,0.88339,0.94174,0.65712,0.93215,0.52185,0.98666,0.012477,0.004159,0.012477,0.004159,0.012477,0.004159,0.012477,0.004159
61,2117.6,1.06919,0.6907,1.06655,0.94426,0.88708,0.94426,0.65609,0.93481,0.52355,0.98556,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406
62,2152.41,1.08298,0.68841,1.06404,0.94777,0.8817,0.94363,0.65559,0.939,0.5208,0.98427,0.011883,0.003961,0.011883,0.003961,0.011883,0.003961,0.011883,0.003961
63,2187.85,1.06837,0.68431,1.06594,0.94927,0.88015,0.94489,0.65941,0.93477,0.51717,0.98485,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862
64,2221.39,1.08187,0.68803,1.06027,0.95141,0.88118,0.94282,0.66209,0.92259,0.51421,0.9815,0.011289,0.003763,0.011289,0.003763,0.011289,0.003763,0.011289,0.003763
65,2255.48,1.06529,0.68347,1.06232,0.94415,0.88799,0.94334,0.66036,0.91906,0.51459,0.98226,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664
66,2288.38,1.07723,0.68596,1.05436,0.94732,0.88765,0.94388,0.66471,0.90438,0.51132,0.98,0.010695,0.003565,0.010695,0.003565,0.010695,0.003565,0.010695,0.003565
67,2322.97,1.05936,0.67511,1.05816,0.94456,0.88599,0.94326,0.66241,0.90287,0.51084,0.98049,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466
68,2356.73,1.05957,0.67458,1.05451,0.94291,0.89137,0.94339,0.66156,0.91073,0.51098,0.98186,0.010101,0.003367,0.010101,0.003367,0.010101,0.003367,0.010101,0.003367
69,2391.6,1.0459,0.66901,1.05618,0.94979,0.88638,0.94424,0.66165,0.91642,0.51057,0.98225,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268
70,2424.83,1.06142,0.67068,1.05365,0.94419,0.88988,0.94489,0.66085,0.91741,0.50917,0.98238,0.009507,0.003169,0.009507,0.003169,0.009507,0.003169,0.009507,0.003169
71,2460.11,1.04974,0.66886,1.05687,0.94944,0.88937,0.94422,0.66306,0.9097,0.50561,0.98036,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307
72,2494.68,1.06227,0.67509,1.05443,0.95024,0.88842,0.94449,0.66153,0.91776,0.50802,0.98006,0.008913,0.002971,0.008913,0.002971,0.008913,0.002971,0.008913,0.002971
73,2528.82,1.04349,0.66602,1.05276,0.94948,0.89042,0.94616,0.66136,0.92012,0.50696,0.98049,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872
74,2563.67,1.04427,0.66157,1.05255,0.94998,0.89122,0.94719,0.66241,0.9188,0.50536,0.97959,0.008319,0.002773,0.008319,0.002773,0.008319,0.002773,0.008319,0.002773
75,2597.99,1.03196,0.65604,1.05462,0.95151,0.88698,0.94487,0.66486,0.91246,0.50246,0.97628,0.008022,0.002674,0.008022,0.002674,0.008022,0.002674,0.008022,0.002674
76,2633.82,1.02788,0.65039,1.04406,0.94853,0.89065,0.94557,0.66656,0.90773,0.50102,0.97569,0.007725,0.002575,0.007725,0.002575,0.007725,0.002575,0.007725,0.002575
77,2668.33,1.02836,0.65037,1.04565,0.95103,0.88847,0.94552,0.6672,0.90198,0.50167,0.97489,0.007428,0.002476,0.007428,0.002476,0.007428,0.002476,0.007428,0.002476
78,2702.46,1.03728,0.65085,1.04291,0.95352,0.88812,0.94538,0.66813,0.89915,0.50012,0.97418,0.007131,0.002377,0.007131,0.002377,0.007131,0.002377,0.007131,0.002377
79,2736.58,1.02689,0.65231,1.04805,0.9502,0.88903,0.94477,0.66836,0.89677,0.49814,0.97341,0.006834,0.002278,0.006834,0.002278,0.006834,0.002278,0.006834,0.002278
80,2771.99,1.02737,0.64939,1.0404,0.94895,0.88985,0.94482,0.66858,0.89722,0.49665,0.97401,0.006537,0.002179,0.006537,0.002179,0.006537,0.002179,0.006537,0.002179
81,2806.62,0.86439,0.51474,0.99641,0.95005,0.89018,0.94449,0.66867,0.89499,0.49449,0.97456,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208
82,2840.58,0.85781,0.50646,0.99016,0.94884,0.89127,0.94527,0.66918,0.89453,0.49408,0.97372,0.005943,0.001981,0.005943,0.001981,0.005943,0.001981,0.005943,0.001981
83,2874.18,0.85302,0.50211,0.98714,0.94805,0.89304,0.94493,0.67014,0.89218,0.4928,0.97325,0.005646,0.001882,0.005646,0.001882,0.005646,0.001882,0.005646,0.001882
84,2908.31,0.83514,0.49351,0.98515,0.94961,0.89446,0.94615,0.67097,0.88944,0.49174,0.97293,0.005349,0.001783,0.005349,0.001783,0.005349,0.001783,0.005349,0.001783
85,2941.95,0.83329,0.49511,0.98886,0.95143,0.89321,0.94545,0.67196,0.88638,0.49217,0.97242,0.005052,0.001684,0.005052,0.001684,0.005052,0.001684,0.005052,0.001684
86,2976.52,0.82493,0.48972,0.9849,0.94773,0.89439,0.94541,0.67241,0.885,0.49266,0.97249,0.004755,0.001585,0.004755,0.001585,0.004755,0.001585,0.004755,0.001585
87,3011.34,0.83376,0.48972,0.98187,0.95049,0.8941,0.94558,0.6736,0.8836,0.49198,0.9721,0.004458,0.001486,0.004458,0.001486,0.004458,0.001486,0.004458,0.001486
