epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
32,1024.61,1.14891,0.74675,1.0942,0.92522,0.86612,0.9253,0.61593,1.07162,0.62246,1.03974,0.020793,0.006931,0.020793,0.006931,0.020793,0.006931,0.020793,0.006931
33,1055.38,1.16039,0.7448,1.0858,0.92239,0.85737,0.92211,0.61408,1.007,0.60954,1.03009,0.020496,0.006832,0.020496,0.006832,0.020496,0.006832,0.020496,0.006832
34,1086.49,1.15553,0.7468,1.08443,0.92713,0.86603,0.92724,0.61464,1.04174,0.61748,1.03492,0.020199,0.006733,0.020199,0.006733,0.020199,0.006733,0.020199,0.006733
35,1116.92,1.13235,0.73117,1.07822,0.93521,0.84847,0.92851,0.62352,1.02078,0.60227,1.02766,0.019902,0.006634,0.019902,0.006634,0.019902,0.006634,0.019902,0.006634
36,1148.05,1.12318,0.72583,1.07905,0.92666,0.86271,0.92741,0.62563,1.02132,0.61539,1.02725,0.019605,0.006535,0.019605,0.006535,0.019605,0.006535,0.019605,0.006535
37,1179.97,1.11895,0.72493,1.08215,0.93036,0.86253,0.92924,0.63152,1.00022,0.60065,1.01646,0.019308,0.006436,0.019308,0.006436,0.019308,0.006436,0.019308,0.006436
38,1210.6,1.13144,0.72214,1.07765,0.93422,0.86364,0.93103,0.63243,1.00088,0.58444,1.02263,0.019011,0.006337,0.019011,0.006337,0.019011,0.006337,0.019011,0.006337
39,1241.26,1.13543,0.72574,1.07324,0.93894,0.8636,0.92888,0.6274,1.02098,0.60264,1.01836,0.018714,0.006238,0.018714,0.006238,0.018714,0.006238,0.018714,0.006238
40,1273.89,1.11169,0.71479,1.08105,0.93629,0.85816,0.92757,0.62648,1.00613,0.58586,1.01662,0.018417,0.006139,0.018417,0.006139,0.018417,0.006139,0.018417,0.006139
41,1304.58,1.11471,0.71252,1.06926,0.94434,0.86855,0.93077,0.63356,1.00591,0.57945,1.01919,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604
42,1334.85,1.11166,0.70782,1.06974,0.94029,0.86646,0.93281,0.62877,1.01009,0.57079,1.01567,0.017823,0.005941,0.017823,0.005941,0.017823,0.005941,0.017823,0.005941
43,1366.16,1.11402,0.70624,1.07133,0.93602,0.86954,0.93264,0.64142,0.9733,0.57911,1.00933,0.017526,0.005842,0.017526,0.005842,0.017526,0.005842,0.017526,0.005842
44,1396.92,1.11487,0.70504,1.06153,0.93533,0.87145,0.93377,0.63723,1.00422,0.57765,1.01664,0.017229,0.005743,0.017229,0.005743,0.017229,0.005743,0.017229,0.005743
45,1427.9,1.10571,0.70295,1.06644,0.948,0.86891,0.93496,0.63298,1.02499,0.58631,1.0169,0.016932,0.005644,0.016932,0.005644,0.016932,0.005644,0.016932,0.005644
46,1459.23,1.10227,0.70145,1.06638,0.93161,0.87667,0.93465,0.64419,0.97188,0.57105,1.00494,0.016635,0.005545,0.016635,0.005545,0.016635,0.005545,0.016635,0.005545
47,1490.02,1.11327,0.71006,1.06913,0.93578,0.86735,0.9317,0.6356,0.9927,0.5694,1.01057,0.016338,0.005446,0.016338,0.005446,0.016338,0.005446,0.016338,0.005446
48,1522.37,1.07309,0.68635,1.06509,0.93977,0.87408,0.93434,0.64365,0.98009,0.56161,1.0072,0.016041,0.005347,0.016041,0.005347,0.016041,0.005347,0.016041,0.005347
49,1553.73,1.08078,0.68868,1.05996,0.93973,0.87416,0.93543,0.63918,0.99807,0.56146,1.00672,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248
50,1585.64,1.08407,0.69041,1.06188,0.93531,0.87716,0.93549,0.64594,0.96942,0.55698,1.00495,0.015447,0.005149,0.015447,0.005149,0.015447,0.005149,0.015447,0.005149
51,1616.36,1.08831,0.68641,1.05882,0.94196,0.87891,0.93488,0.64409,0.98906,0.55851,1.0055,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505
52,1647.57,1.09633,0.69124,1.05983,0.93847,0.87423,0.93349,0.64515,0.97501,0.55999,1.00423,0.014853,0.004951,0.014853,0.004951,0.014853,0.004951,0.014853,0.004951
53,1678.13,1.08476,0.68193,1.05745,0.95108,0.87472,0.93504,0.65078,0.96713,0.55811,1.00263,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852
54,1710.52,1.06354,0.67164,1.05772,0.93977,0.87911,0.93432,0.64744,0.95286,0.54941,1.00092,0.014259,0.004753,0.014259,0.004753,0.014259,0.004753,0.014259,0.004753
55,1743.09,1.04583,0.66621,1.05364,0.93484,0.88302,0.93668,0.65121,0.95511,0.55076,0.99876,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654
56,1774.27,1.05985,0.66641,1.04839,0.94683,0.87726,0.9359,0.65242,0.94534,0.55172,0.99791,0.013665,0.004555,0.013665,0.004555,0.013665,0.004555,0.013665,0.004555
57,1804.53,1.07741,0.67592,1.04863,0.94384,0.88225,0.93879,0.65699,0.9326,0.54519,0.99744,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456
58,1835.86,1.0691,0.66655,1.04836,0.94041,0.87818,0.9388,0.6539,0.94256,0.54316,0.99939,0.013071,0.004357,0.013071,0.004357,0.013071,0.004357,0.013071,0.004357
59,1867.94,1.04788,0.66198,1.05461,0.93967,0.87933,0.93897,0.65198,0.95171,0.53851,0.99608,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258
60,1899.71,1.05015,0.66019,1.04782,0.94702,0.87844,0.94088,0.6544,0.94553,0.53823,0.99775,0.012477,0.004159,0.012477,0.004159,0.012477,0.004159,0.012477,0.004159
61,1931.7,1.04608,0.65546,1.04748,0.94178,0.88222,0.939,0.64786,0.95918,0.54611,0.99918,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406
62,1962.48,1.04866,0.65642,1.03991,0.94194,0.88824,0.94038,0.6568,0.92684,0.53066,0.99122,0.011883,0.003961,0.011883,0.003961,0.011883,0.003961,0.011883,0.003961
63,1994.29,1.04529,0.65086,1.0488,0.94693,0.88284,0.93963,0.65594,0.94122,0.53302,0.99405,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862
64,2025.23,1.06017,0.6647,1.04904,0.94217,0.88512,0.94149,0.65063,0.96289,0.53042,0.99375,0.011289,0.003763,0.011289,0.003763,0.011289,0.003763,0.011289,0.003763
65,2055.43,1.04715,0.65013,1.0419,0.94272,0.88605,0.94169,0.6565,0.9431,0.52618,0.99119,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664
66,2085.61,1.0495,0.65415,1.04122,0.94025,0.8904,0.94152,0.65935,0.92128,0.52308,0.98753,0.010695,0.003565,0.010695,0.003565,0.010695,0.003565,0.010695,0.003565
67,2117.78,1.0209,0.63963,1.04448,0.94827,0.87811,0.9387,0.65855,0.92453,0.5239,0.9849,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466
68,2149.92,1.03031,0.64252,1.04177,0.94931,0.8847,0.94197,0.66127,0.92356,0.52416,0.98574,0.010101,0.003367,0.010101,0.003367,0.010101,0.003367,0.010101,0.003367
69,2182.2,1.02935,0.64277,1.04229,0.94567,0.88495,0.94182,0.65783,0.93856,0.52335,0.98943,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268
